,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
198,198,198,SECTIONS,"it exceed sthirty days at astretch, shall be required to be approved by the respective Authority.(4)) Every insurer shall make provision for medical insurance for treatment of mental illness on the same basis as is available for treatment of physical illness.",14
199,199,199,SECTIONS,"22. Right to information .—(1)) Aperson with mental illness and his nominated representative shall have the rights to the following information, namely: —(a)) the provision of this Act or any other law for the time being in force under which he has been admitted , if he is being admitted, and the criteria for admission under that provision;(b)) of his right to make an application to the concerned Board for areview of the admission;(c)) the nature of the person'smental illness and the proposed treatment plan whic hincludes information about",15
200,200,200,SECTIONS,"treatment proposed and the known side effects of the proposed treatment;(d)) receive the information in alanguage and form that such person receiving the information canunderstand.(2)) In case complete information cannot be given to the person with mental illness at the time of the admission or the start of treatment, it shall be the duty of the medical officer or psychiatrist in -charge of the person'scare to ensure that full information is provided promptly when the individ ual is in aposition to receive it:Provided that where the information",15
201,201,201,SECTIONS,"has not been given to the person with mental illness at the time of the admission or the start of treatment, the medical officer or psychiatrist in charge of the person'scare shall give the information to the nominated representative immediately.",15
202,202,202,SECTIONS,"23. Right to confidentiality .—(1)) Aperson with mental illness shall have the right to confidentiality in respect of his mental health, mental healthcare, treatment and physical healthcare.(2)) All health professionals providing care or treatment to aperson with mental illness shall have aduty to keep all such information confidential which has been obtained during care or treatment with the following exceptions, namely: —(a)) release of in for mat ion to the nominated representative to enable him to fulfil his duties under this Act;(b)) release of",15
203,203,203,SECTIONS,information to other mental health professionals and other health professionals to enable them to provide care and treatment to the person with mental illness;16(c)) release of information if it is necessary to protect any other person from harm or violence;(d)) only such information that is necessary to protect against the harm identified shall be released;(e)) release only such information as is necessary to prevent threat to life;(f)) release of information upon an order by concerned Board or the Central Authority or High Court or Supreme Court or any other statutory authority competent to do so; and(g)) release of information in the interests of public safety and security .,15
204,204,204,SECTIONS,24. Restriction on release of information in respect of mental illness .—(1)) No photograph or any other information relating to aperson with mental illness undergoing treatment at amental health establishment shall be release dto the media without the consent of the person with mental illness.(2)) The right to confidentiality of person with mental illness shall also apply to all information store din electronic or digital format in real or virtual space.,16
205,205,205,SECTIONS,"25. Right to access me dical records .—(1)) All persons with mental illness shall have the right to access their basic medical records as may be prescribed.(2)) The mental health professional in charge of such records may withhold specific information in the medical records if dis closure would result in, —(a)) serious mental harm to the person with mental illness; or(b)) likelihood of harm to other persons.(3)) When any information in the medical records is withheld from the person, the mental health professional shall inform the pe rson with mental illness of his right to apply to the concerned Board for an order to release such information.",16
206,206,206,SECTIONS,26. Right to personal contacts and communication .—(1)) Aperson with mental illness admitted to amental health establishment shall have the right to refuse or receive visitors and to refuse or receive and make telephone or mobile phone calls at reasonable times subject to the norms of such mental health establishment.(2)) Aperson with mental illness admitted in amental health establishment may send and receive mail through electronic mode including through e--mail.(3)) Where aperson with mental illness informs the medical officer or mental,16
207,207,207,SECTIONS,"health professional in charge of the mental health establishment that he does not want to receive mail ore--mail from any named person in the community, the medical officer or mental health professional in charge may restrict such communication by the named person with the person with mental illness.(4)) Nothing contained in sub -sections ( 1)) to ( 3)) shall app lyto visits from, telephone calls to, and from mail or e--mail to, and from individuals, specified under clauses ( a)) to ( f)) under any circumstances,namely: —(a)) any Judge or officer",16
208,208,208,SECTIONS,"authorised by acompetent court;(b)) members of the concerned Board or theCentral Authority or the State Authority;(c)) any member of the Parliament or aMember of State Legislature;(d)) nominated representative, lawyer or legal representative of the person;(e)) medical practitioner in charge of the person'streatment;(f)) any other person authorised by the appropriate Government.",16
209,209,209,SECTIONS,"27. Right to legal aid .—(1)) Aperson with mental illness shall be entitled to receive free legal services to exercise any of his rights given under this Act.(2)) It shall be the duty of magistrate, police officer, person in charge of such custodial institution as may be prescribed or medical officer or mental health professional in charge of amental health17establishment to inform the person with mental illness that he is entitled to free legal services under the Legal Services Authorities Act, 1987 (39 of 1987) or other relevant laws or under any order of the court if so ordered and provide the contact details of the availability of services.",16
210,210,210,SECTIONS,"28. Right to make complaints about deficiencies in provision of services .—(1)) Any person with mental illness or his nominated representative, shall have the right to complain regarding deficiencies in provision of care, treatment and services in amental health establishment to,—(a)) the medical officer or mental health professional in charge of the establishment and if not satisfied with the response;(b)) the concerned Board and if not satisfied with the response;(c)) the State Authority.(2)) The provisions for making complaint in sub -section (",17
211,211,211,SECTIONS,"1)), is without prejudice to the rights of the person to seek any judicial remedy for violation of his rights in amental health establishment or by any mental health professional either under this Act or any other law for the time being in force.CHAPTER VIDUTIES OF APPROPRIATE GOVERNMENT",17
212,212,212,SECTIONS,"29. Promotion of mental health and preventive program mes .—(1)) The appropriate Government shall have aduty to plan, design and implement program mes for the promotion of mental health and prevention of mental illness in the country.(2)) Without prejudice to the generality of the provisions contained in sub -section ( 1)), the appropriate Government shall, in particular, plan, design and implement public health program mes to reduce suicides and attempted suicides in the country.",17
213,213,213,SECTIONS,"30. Creating awareness about mental health and illness and reducing stigma associated with mental illness .—The appropriate Government shall take all measures to en sure that, —(a)) the provisions of this Act are given wide publicity through public media, including television,radio, print and online media at regular intervals;(b)) the program mes to reduce stigma associated with mental illness are planned, designed, funded and implemented in an effective manner;(c)) the appr opriate Government officials including police officers and other officers of the appropriate Government are given periodic sensitisation and awareness training on the issues under this Act .",17
214,214,214,SECTIONS,"31. Appropriate Government to take measures as regard to human res ource development andtraining, et c..—(1)) The appropriate Government shall take measures to address the human resource requirements of mental health services in the country by planning, developing and implementing educational and training program mes in coll aboration with institutions of higher education and training,to increase the human resources available to deliver mental health interventions and to improve the skills of the available human resources to better address the needs",17
215,215,215,SECTIONS,"of persons with mental ill ness.(2)) The appropriate Government shall, at the minimum, train all medical officers in public healthcare establishments and all medical officers in the prisons or jails to provide basic and emergency mentalhealthcare.(3)) The appropriate Government shall make efforts to meet internationally accepted guidelines for number of mental health professionals on the basis of population, within ten years from the commencement of this Act.",17
216,216,216,SECTIONS,"32. Co-ordination within appropriate Government .—The appropriate Govern men tshall take all measures to ensure effective co--ordination between services provided by concerned Ministries and Departments such as those dealing with health, law, home affairs, human resources, social justice,18employment, education, women and child development, medical education to address issues of mental health care.CHAPTER VIICENTRAL MENTAL HEALTH AUTHORITY",17
217,217,217,SECTIONS,"33. Establishment of Central Authority .—The Central Government shall, within aperiod of nine months from the date on which this Act receives the assent of the President, by notification, establish,for the purposes of this Act, an Authority to be known as the Central Mental Health Authority.",18
218,218,218,SECTIONS,"34. Composition of Central Authority .—(1)) The Central Authority shall con sis tof the following,namely: —(a)) Secretary or Additional Secretary to the Government of India in the Department of Health and Family Welfare --chairperson ex officio ;(b)) Joint Secretary to the Government of India in the Department of Health and Family Welfa re,in charge of mental health —member ex officio ;(c)) Joint Secretary to the Government of India in the Department of Ayurveda, Yoga andNaturopathy, Unani, Siddha and Homeopa thy—member ex officio ;(d)) Director",18
219,219,219,SECTIONS,General of Health Services —member ex officio ;(e)) Joint Secretary to the Government of India in the Department of Disability Affairs of the Ministry of Social Justice and Empowerment —member ex officio ;(f)) Joint Secretar yto the Government of India in the Ministry of Women and Child Development —member ex officio ;(g)) Directors of the Central Institutions for Mental Health —members ex officio ;(h)) such other ex officio representatives from the relevant Central Govern men tMinistries orDepartments;(i)) one mental health professional as defined,18
220,220,220,SECTIONS,"in item ( iii) of clause ( r)) of sub -section ( 1)) of section 2having at least fifteen years experience in the field, to be nominated by the Central Government —member;(j)) one psychiatric social worker having at least fifteen years experience in the field, to benomi nated by the Central Government —member;(k)) one clinical psychologist having at least fifteen years experience in the field, to be nominated by the Centra lGovernment —member;(l)) one mental health nurse having at least fifteen years experience in the field of mental health, to be",18
221,221,221,SECTIONS,"nomin ated by the Central Government —member;(m)) two persons representing persons who have or have had mental illness, to be no mi nated by the Central Government —members;(n)) two persons representing care -givers of persons with mental illness or organisationsrepresenting care -givers, to be nomin ated by the Central Government —members;(o)) two persons representing non -governmental organisations which provide services to persons with mental illness, to be nomin ated by the Central Government —members;(p)) two persons representing areas",18
222,222,222,SECTIONS,"relevant to mental health, if considered necessary.(2)) The members referred to in clauses ( h)) to ( p)) of sub -section ( 1)), shall be nominated by the Central Government in such manner as may be prescribed.19",18
223,223,223,SECTIONS,"35. Term of office, salaries and allowances of chairperson and members .—(1)) The members of the Central Authority referred to in clauses ( h)) to ( p)) of sub--section ( 1)) of section 34 shall hold office as such for aterm of three years from the date of nomination and shall be eligible for reappointment:Provided that amember shall not hold office as such after he has attained the age of seventy years.(2)) Thechairperson and other ex officio members of the Authority shall hold office as such chairperson or member, as the case may be, so long as",19
224,224,224,SECTIONS,"he holds the office by virtue of which he isnominated.(3)) The salaries and allowances payable to, and the other terms and conditions of service of, the chairperson and other members shall be such as may be prescribed.",19
225,225,225,SECTIONS,"36. Resignation .—Amember of the Central Authority may, by notice in writing under his hand addressed to the Central Government, resign his office:Provided that amember shall, unless he is permitted by the Central Government to relinquish his office sooner, continue to hold office until the expiry of three months from the date of receipt of such notice or until aperson duly appointed as his successor enters upon the office or until the expiry of his term of office, whichever is the earliest.",19
226,226,226,SECTIONS,"37. Filling of vacancies .—The Central Government shall, within two months from the date of occurrence of any vacancy by reason of death, resignation or removal of amember of the Authority and three months before the superannuation or completion of the term of office of any member of thatAuthority, make nomination for filling up of the vacancy.",19
227,227,227,SECTIONS,"38. Vacancies, etc., not to invalidate proceedings of Central Authority .—No act or proceeding of the Central Authority shall be invalid merely by reason of —(a)) any vacancy in, or any defect in the constitution of, the Authority; or(b)) any defect in the appointment of aperson as amember of the Authority; or(c)) any irregula rity in the procedure of the Authority not affecting the merits of the case.",19
228,228,228,SECTIONS,"39. Member not to participate in meetings in certain cases .—Any member having any direct or indirect interest, whether pecuniary or otherwise, in any matter coming up for consider at ion at ameeting of the Central Authority, shall, as soon as possible after the relevant circumstances have come to hisknowledge, disclose the nature of his interest at such meeting and such disclosure shall be recorded in the proceedings of the Central Authority, and the member shall not take any part in any deliberation or decision of the Authority with respect to that matter.",19
229,229,229,SECTIONS,"40. Officers and other employees of Central Authority .—(1)) There shall be achief executive officer of the Authority, not below the rank of the Director to the Government of India, to be appointed by the Central Government.(2)) The Authority may, with the approval of the Central Government, determine the number, nature and categories of other officers and employees required by the Central Authority in the discharge of itsfunctions.(3)) The salaries and allowances payable to, and the other terms and conditions of service (includingthe",19
230,230,230,SECTIONS,"qualifications, experience and manner of appointment) of, the chief executive officer and other officers and employees of the Central Authority shall be such as may be specified by regulations with the approval of the Central Government.",19
231,231,231,SECTIONS,"41. Functions of chief executive officer of Central Authority .—(1)) The chief executive officer shall be the legal representative of the Central Authority and shall be responsible for —(a)) the day -to-day administration of the Central Authority;(b)) implementing the work program mes and decisions adopted by the Central Authority;(c)) drawing up of proposal for the Central Authority'swork programmes;20(d)) the preparation of the statement of revenue and expenditure and the execution of the budget of the Central Authority.(2)) Every year, the chief",19
232,232,232,SECTIONS,executive officer shall submit to the Central Authority for approval —(a)) ageneral report covering all the activities of the Central Authority in the previous year;(b)) program mes of work;(c)) the annual accounts for the previous year; and(d)) the budget for the coming year.(3)) The chief executive officer shall have administrative control over the officers and other employees of the Central Authority.,19
233,233,233,SECTIONS,"42. Transfer of assets, liabilities of Central Authority .—On the establishment of the Central Authority —(a)) all the assets and liabilities of the Central Authority for Mental Health Services constituted under sub -section ( 1)) of section 3of the Mental Health Act, 1987 (14 of 1987) shall stand transferredto, and vested in, the Central Authority.Explanation .—The assets of such Central Authority for Mental Health Services shall be deem edto include all rights and powers, and all properties, whether movable or immovable, including,",20
234,234,234,SECTIONS,"inparticular, cash balances, deposits and all other interests and rights in, or arising out of, such properties as may be in the possession of such Unique Id entification Authority of India and all books of account and other documents relating to the same; and liabilities shall be deemed to include alldebts, liabilities and obligations of whatever kind;(b)) without prejudice to the provisions of clause ( a)), all data and information collected duringenrolment, all details of authentication performed, debts, obligations and liabilities incurred,",20
235,235,235,SECTIONS,"all contracts entered into and all matters and things engaged to be done by, with or for such Central Authority for Men ta lHealth Services immediately before that day, for or in connection with the purpose of the said Central Authority for Mental Health Services, shall be deemed to have beenincurred, entered into or engaged to be done by, with or for, the Central Author it y;;(c)) all sums of money due to the Central Authority for Mental Health Services immediately before that day shall be deemed to be due to the Central Authority; and(d)) all suits",20
236,236,236,SECTIONS,and other legal proceedings instituted or which could have been instituted by or against such Central Authority for Mental Health Services immediately before that day may be continued or may be instituted by or against the Central Authority.,20
237,237,237,SECTIONS,43. Functions of Central Authority .—(1)) The Central Authority shall —(a)) register all mental health establishments under the control of the Central Government and maintain aregister of all mental health establishments in the country based on information provided by all State Mental Health Authorities of registered establishments and compil eupdate and publish(including online on the internet) aregister of such establishments;(b)) develop quality and service provision norms for different types of mental health establishments under the Central,20
238,238,238,SECTIONS,"Government;(c)) supervise all mental health es tablishments under the Central Government and receive complaints about deficiencies in provision of services;(d)) maintain anational register of clinical psychologists, mental health nurses and psychiatric social workers based on information provided by allState Authorities of persons registered to work as mental health professionals for the purpose of this Act and publish the list (including online on theinternet) of such registered mental health professionals;21(e)) train all persons including law",20
239,239,239,SECTIONS,"enforce men tofficials, mental health professionals and other health professionals about the provisions and implementation of this Act;(f)) advise the Central Government on all matters relating to mental healthcare and services;(g)) discharge such other functions with respect to matters relating to mental health as the Central Government may decide:Provided that the mental health establishments under the control of the Central Government, before the commencement of this Act, registered under the Mental Health Act, 1987 (14 of 1987) or any",20
240,240,240,SECTIONS,"other law for the time being in force, shall be deemed to have been registered under the provisions of this Act and copy of such registration shall be furnished to the Central Authority.(2)) The procedure for registration (includi ngthe fees to be levied for such registration) of the mental health establishments under this section shall be such as may be prescribed by the Central Government.",20
241,241,241,SECTIONS,"44. Meetings of Central Authority .—(1)) The Central Authority shall meet at such times (not less than twice in ayear) and places and shall observe such rules of procedure in regard to the transaction of business at its meetings (including quorum at such meetings) as may be specified by regulations made by the Central Authority.(2)) If the chair person, for any reason, is unable to attend ameeting of the Central Authority, the senior -most member shall preside over the meeting of the Authority.(3)) All questions which come up before any meeting of",21
242,242,242,SECTIONS,"the Authority shall be decided by amajority of votes by the members present and voting and in the event of an equality of votes, the chairperson or in his absence the member presiding over shall have asecond or casting vote.(4)) All decisions of the Central Authority shall be authenticated by the sign ature of the chairperson or any other member authorised by the Central Authority in this behalf.(5)) If any member, who is adirector of acompany and who as such director, has any direct or indirect pecuniary interest in any manner coming up for",21
243,243,243,SECTIONS,"consider ation at ameeting of the CentralAuthority, he shall, as soon as possible after relevant circumstances have come to his knowledge,disclose the nature of his interest at such meeting and such disclosure shall be recorded in the proceedings of the Authority , and the member shall not take part in any deliberation or decision of the Authority with respect to that matter.CHAPTER VII ISTATE MENTAL HEALTH AUTHORITY",21
244,244,244,SECTIONS,"45. Establishment of State Authority .—Every State Government shall, within aperiod of nine months from the date on which this Act receives the assent of the President, by notification, establish,for the purposes of this Act, an Authority to be known as the State Mental Health Authority.",21
245,245,245,SECTIONS,"46. Composition of State Authority .—(1)) The State Authority shal lconsist of the following chairperson and members: —(a)) Secretary or Principal Secretary in the Department of Health of State Government —chairperson ex officio ;(b)) Joint Secretary in the Department of Health of the State Government, in charge of mental health —member ex officio ;(c)) Director of Health Services or Medical Education —member ex officio ;(d)) Joint Secretary in the Department of Social Welfare of the State Government —memberex officio ;(e)) such other ex officio",21
246,246,246,SECTIONS,"representatives from the relevant State Government Ministries orDepartments;22(f)) Head of any of the Mental Hospitals in the State or Head of Department of Psychiatry at any Government Medical College, to be nom inated by the State Government —member;(g)) one eminent psychiatrist from the State not in Government service to be nom inated by the State Government —member;(h)) one mental health professional as defined in item ( iii) of clause ( r)) of sub -section ( 1)) of section 2having at least fifteen years experience in the field, to be n",21
247,247,247,SECTIONS,"ominated by theState Government —member;(i)) one psychiatric social worker having at least fifteen years experience in the field, to be nominated by the State Government —member;(j)) one clinical psychologist having at least fifteen years experience in the field, to be nom inatedby the State Government —member;(k)) one mental health nurse having at least fifteen years experience in the field of mental health,to be nom inated by the State Government —member;(l)) two persons representing persons who have or have had mental illness, to be nom",21
248,248,248,SECTIONS,"inated by the State Government —member;(m)) two persons representing care -givers of persons with mental illness or organisationsrepresenting care -givers, to be nom inated by the State Government —members;(n)) two persons represe nting non -governmental organisations which provide services to persons with mental illness, to be nom inated by the State Government —members.(2)) The members referred to in clauses ( e)) to ( n)) of sub -section ( 1)), shall be nominated by the State Government in such manner as may be prescribed.",21
249,249,249,SECTIONS,"47. Term of office, salaries and allowances of chairperson and other members .—(1)) The members of the State Authority referred to in clauses ( e)) to ( n)) of sub -section ( 1)) of section 46 shall hold office as such for aterm of three years from the date of nomination and shall be eligible forreappointment:Provided that amember shall not hold office as such after he has attained the age of seventy years.(2)) The chairperson and other ex officio members of the State Authority shall hold office as such chairperson or member, as the case may be, so",22
250,250,250,SECTIONS,"long as he holds the office by virtue of which he isnominated.(3)) The salaries and allowances payable to, and the other terms and conditions of servic eof, the chairperson and other members shall be such as may be prescribed.",22
251,251,251,SECTIONS,"48. Resignation .—Amember of the State Authority may, by notice in writing under his hand addressed to the State Government, resign his office:Provided that amember shall, unless he is permitted by the State Government to relinquish his officesooner, continue to hold office until the expiry of three months from the date of receipt of such notice or until aperson duly appointed as his successor enters upon office or until the ex piry of his term of office,whichever is the earliest.",22
252,252,252,SECTIONS,"49. Filling of vacancies .—The State Government shall, within two months from the date of occurrence of any vacancy by reason of death, resignation or removal of amember of the Authority and three month sbefore the superannuation or completion of the term of office of any member of thatAuthority, make nomination for filling up of the vacancy.",22
253,253,253,SECTIONS,"50. Vacancies, etc., not to invalidate proceedings of State Authority .—No act or proceeding of the State Author ityshall be invalid merely by reason of —(a)) any vacancy in, or any defect in the constitution of, the State Authority; or23(b)) any defect in the appointment of aperson as amember of the State Authority; or(c)) any irregularity in the procedure of the Authority not affecting the merits of the case .",22
254,254,254,SECTIONS,"51. Member not to participate in meetings in certain cases .—Any member having any direct or indirect interest, whether pecuniary or otherwise, in any matter coming up for consideration at ameeting of the Sta teAuthority, shall, as soon as possible after the relevant circumstances have come to hisknowledge, disclose the nature of his interest at such meeting and such disclosure shall be recorded in the proceedings of the State Authority, and the member shall not take any part in any deliberation or decision of the State Authority with respect to that matter.",23
255,255,255,SECTIONS,"52. Officers and other employees of State Authority .—(1)) There shall be achief executive officer of the State Authority, not below the rank of the Deputy Secretary to the State Government, to be appointed by the State Government.(2)) The State Authority may, with the approval of the State Government, determine the number,nature and categories of other officers and employees required by the State Authority in the discharge ofits functions.(3)) The salaries and allowances payable to, and the other terms and conditions of service (includingthe",23
256,256,256,SECTIONS,"qualifications, experience and manner of appointment) of, the chief executive officer and other officers and employ ees of the State Authority shall be such as may be specified by regulations with the approval of the State Government.",23
257,257,257,SECTIONS,"53. Functions of chief executive officer of State Authority .—(1)) The chief executive officer shall be the legal representative of the Sta teAuthor it yand shall be responsible for —(a)) the day -to-day administration of the State Authority;(b)) implementing the work program mes and decisions adopted by the State Authority;(c)) drawing up of proposal for the State Authority'swork programmes;(d)) the preparation of the statement of revenue and expenditure and the execution of the budget of the State Authority.(2)) Every year, the chief executive",23
258,258,258,SECTIONS,officer shall submit to theState Authority for approval —(a)) ageneral report covering all the activities of the Authority in the previous year;(b)) program mes of work;(c)) the annual accounts for the previous year; and(d)) the budget for the coming year.(3)) The chief executive officer shall have administrative control over the officers and other employees of the State Authority.,23
259,259,259,SECTIONS,"54. Transfer of assets, liabilities of State Authority .—On and from the establ ishment of the State Authority —(a)) all the assets and liabilities of the State Authority for Mental Health Services constituted undersub-section ( 1)) of section 4of the Mental Health Act, 1987 (14 of 1987) shall stand transferred to,and vested in, the State Authority.Explanation. —The assets of such State Authority for Mental Health Services shall be deemed to include all rights and powers, and all properties, whether movable or immovable, including,",23
260,260,260,SECTIONS,"inparticular, cash balances, deposits and all other interests and rights in, or arising out of, such properties as may be in the possession of such State Authority for Mental Health Servic es and all books of account and other documents relating to the same; and liabilities shall be deemed to include all debts, liabilities and obligations of whatever kind;24(b)) without prejudice to the provisions of clause ( a)), all data and information collec ted duringenrolment, all details of authentication performed, debts, obligations and liabilities",23
261,261,261,SECTIONS,"incurred, all contracts entered into and all matters and things engaged to be done by, with or for such State Authority for Mental Health Services immediately before that day, for or in connection with the purpose of the said State Authority for Mental Health Services, shall be deemed to have beenincurred, entered into or engaged to be done by, with or for, the State Authority;(c)) all sums of money due to the State Authority for Mental Health Services immediately before that day shall be deemed to be due to the State Authority; and(d)) all suits",23
262,262,262,SECTIONS,and other legal proceedings instituted or which could have been instituted by or against such State Authority for Me ntal Health Services immediately before that day may be continued or may be instituted by or against the State Authority.,23
263,263,263,SECTIONS,"55. Functions of State Authority .—(1)) The State Authority shall —(a)) register all mental health establishments in the State except those referred to in section 43 and maintain and publish (including online on the internet) aregister of such establishments;(b)) develop quality and service provision norms for different types of mental health establishments in the State;(c)) supervise allmental health establishments in the State and receive complaints about deficiencies in provision of services;(d)) register clinical psychologists, mental health",24
264,264,264,SECTIONS,"nurses and psychiatric social workers in the State to work as mental health professionals, andpublish the list of such registered mental health professionals in such manner as may be specified by regulations by the State Authority;(e)) train all relevant persons including law enforcement officials, mental health professionals and other health professionals about the provisions and implementation of this Act;(f)) discharge such other functions with respect to matters relating to mental health as the State Government may decide:Provided that the",24
265,265,265,SECTIONS,"mental health establishments in the State (except those referred to in section 43),registered, before the commencement of this Act, under the Mental Health Act, 1987 (14 of 1987) or any other law for the time being in force, shall be deemed to have been registered under the provisions of this Act and copy of such registration shall be furnished to the State Authority.(2)) The procedure for registration (including the fees to be levied for such registration) of the mental health establishments under this section shall be such as may be prescribed by the Stat eGovernment.",24
266,266,266,SECTIONS,"56. Meetings of State Authority .—(1)) The State Authority shall meet at such times (not less than four times in ayear) and places and shall observe such rules of procedure in regard to the transaction of business at its meetings (including quorum at such meetings) as may be specified by regulations made by the State Authority.(2)) If the chairperson, for any reason, is unable to attend ameeting of the State Authority, the senior -most member shall preside over the meetings of the Authority.(3)) All questions which come up before any meeting of",24
267,267,267,SECTIONS,"the State Authority shall be decided by amajority of votes by the members present and voting and in the event of an equality of votes, the chairperson or in his absence the member presiding over shall ha veasecond or casting vote.(4)) All decisions of the State Authority shall be authenticated by the signature of the chairperson or any other member authorised by the State Authority in this behalf.(5)) If any member, who is adirector of acompany and who as such director, has any direct or indirect pecuniary interest in any manner coming up for",24
268,268,268,SECTIONS,"consideration at ameeting of the StateAuthority, he shall, as soon as possible after relevant circumstance shave come to his knowledge,disclose the nature of his interest at such meeting and such disclosure shall be recorded in the25proceedings of the Authority, and the member shall not take part in any deliberation or decision of the State Authority with resp ect to that matter.CHAPTER IXFINANCE, ACCOUNTS AND AUDIT",24
269,269,269,SECTIONS,"57. Grants by Central Government to Central Authority .—The Central Government may, after due appropriation made by Parliament by law in this behalf, make to the Central Authority grants of such sums of money as the Central Government may think fit for being utilised for the purposes of thisAct.",25
270,270,270,SECTIONS,"58. Central Mental Health Authority Fund .—(1)) There shall be constituted aFund to be called the Central Mental Health Authority Fund and there shall be credited thereto —(i)) any grants and loans made to the Authority by the Central Government;(ii) all fees and charges received by the Authority under this Act; and(iii) all sums received by the Authority from such other sources as may be decided upon by the Central Government.(2)) The Fund referred to in sub -section ( 1)) shall be applied for meeting the salary, allowances and other remuneration",25
271,271,271,SECTIONS,"of the chairperson, other members, chief executive officer, other officers and employees of the Authority and the expenses of the Authority incurred in the discharge of its function sand for purposes of this Act.",25
272,272,272,SECTIONS,"59. Accounts and audit of Central Authority .—(1)) The Central Authority shall maintain proper accounts and other relevant records and prepare an annual state men tof accounts in such form as may be prescribed by the Central Government, in consultation with the Comptroller and Auditor -General ofIndia.(2)) The accounts of the Authority shall be audited by the Comptroller and Auditor -General of India at such intervals as may be specified by him and any expenditure incurred in connection with such audit shall be payable by the Authority to the",25
273,273,273,SECTIONS,"Comptroller and Auditor -General of India.(3)) The Comptroller and Auditor -General of India and any other person appoint edby him in connection with the audit of the accounts of the Authority shall have the same rights and privileges and authority in connection with such audit as the Comptroller and Auditor -General generally has in connection with the audit of the Govern men taccounts and, in particular, shall have the right to demand the production of books, accounts, connected vouchers and other documents and papers and to inspect any of the",25
274,274,274,SECTIONS,"office of the Authority.(4)) The accounts of the Authority as certified by the Comp troller and Auditor -General of India or any other person appointed by him in this behalf together with the audit report thereon, shall be forwarded annually to the Central Government by the Authority and the Central Government shall cause the same to be la id before each House of Parliament.",25
275,275,275,SECTIONS,"60. Annual report of Central Authority .—The Central Authority shall prepare in every year, in such form and at such time as may be prescribed by the Central Government, an annual report giving afull account of its activ ities during the previous year, and copies thereof along with copies of its annual accounts and auditor'sreport shall be forwarded to the Central Government and the Central Government shall cause the same to be laid before both Houses of Parliament.",25
276,276,276,SECTIONS,"61. Grants by State Government .—The State Government may, after due appropriation made by State Legislature by law in this behalf, make to the State Authority grants of such sums of money as the State Government may think fit for being utilised for the purposes of this Act.",25
277,277,277,SECTIONS,"62. State Mental Health Authority Fund .—(1)) There shall be constituted aFund to be called the State Mental Health Authority Fund and there shall be credited thereto —(i)) any grants and loans made to the State Authority by the State Govern men t;;26(ii) all fees and charges received by the Authority under this Act; and(iii) all sums received by the State Authority from such other sources as may be decided upon by the State Government.(2)) The Fund referred to in sub -section ( 1)) shall be applied for meeting the salary, allowances and other",25
278,278,278,SECTIONS,"remuneration of the chairperson, other members, chief executive officer, other officers and employees of the State Authority and the expenses of the State Authority incurred in the discharge of its functions and for purposes of this Act.",25
279,279,279,SECTIONS,"63. Accounts and audit of State Authority .—(1)) The State Authority shall maintain proper accounts and other relevant records and prepare an annual statement of accounts in such form as may be prescribed by the State Government, inconsultation with the Comptroller and Auditor -General of India.(2)) The accounts of the State Authority shall be audited by the Comptroller and Auditor -General of India at such intervals as may be specified by him and any expenditure incurred in connect ion with such audit shall be payable by the State Authority to",26
280,280,280,SECTIONS,"the Comptroller and Auditor -General of India.(3)) The Comptroller and Auditor -General of India and any other person appointed by him in connection with the audit of the accounts of the State Aut hority shall have the same rights and privilege sand authority in connection with such audit as the Comptroller and Auditor -General generally has in connection with the audit of the Government accounts and, in particular, shall have the right to demand the production of books, accounts, connected vouchers and other documents and papers and to inspect any of the office of the State Authority.",26
281,281,281,SECTIONS,"64. Annual report of State Authority .—The State Authority shall prepare in every year, in such form and at such time as may be prescribed by the State Government, an annual report giving afull account of its activities during the previous year, and copies thereof along with copies of its annual accounts and auditor'sreport shall be forwarded to the State Government and the Government shall cause the same to be laid before the State Legislature.CHAPTER XMENTAL HEALTH ESTABLISHMENTS",26
282,282,282,SECTIONS,"65. Registration of mental health establishment .—(1)) No person or organisation shall establish or run amental health establishment unless it has been registered with the Authority under the provisions of this Act.Explanation .—For the purposes of this Chapter, theexpression Authority means —(a)) in respect of the mental health establishments under the control of the Central Government,the Central Authority;(b)) in respect of the mental health establishments in the State [not being the health establishments referred to in clause ( a))], the",26
283,283,283,SECTIONS,"State Authority.(2)) Every person or organisation who proposes to establish or run amental health establ ishment shall register the said establishment with the Authority under the provisions of this Act:Provided that the Central Government, may, by notification, exempt any category or class of existing mental health establishments from the requirement of re gistration under this Act.Explanation .—In case amental health establishment has been registered under the Clinical Establishments (Registration and Regulation) Act, 2010 (23 of 2010) or any",26
284,284,284,SECTIONS,"other law for the time being in force in aState, such mental health establishment shall submit acopy of the said registration along with an application in such form as may be prescribed to the Authority with an undertaking that the mental health establishment fulfils the minimum standards, if any, specified by the Authority for the specific category of mental health establishment.27(3)) The Authority shall, on receipt of application under sub -section ( 2)), on being satisfied that such mental health establishment fulfils the standards specified",26
285,285,285,SECTIONS,"by the Authority, issue acertificate of registration in such form as may be prescribed:Provided that till the period the Authority specifies the minimum standards for different categories of mental health establishments, it shall issue aprovisional certificate of registration tothe mental healthestablishment:Provided further that on specifying the minimum standards for different categories of mental healthestablishments, the mental health establishment referred to in the first proviso shall, within aperiod of six months fro mthe date such",26
