,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
110,110,110,SECTIONS,"India.(3)) The Comptroller and Auditor -General of India and any person appointed by him in connection with the audit of the accounts of the Bureau shall have the same rights and privileges and the authority in connection with such audit as the Comptroller and Auditor -General of India generally has in connection with the audit of Government accounts and, in particular, shall have the right to demand the production ofbooks, accounts , connected vouchers and other documents and papers and to inspect any office of theBureau.(4)) The accounts of the",12
111,111,111,SECTIONS,Bureau as certified by the Comptroller and Auditor -General of India or any other person appointed by him in this behalf together with the audit report thereon shall be forwarded annually to the Central Government and that Government shall cause the same to be laid before each House of Parliament.CHAPTER V,12
112,112,112,SECTIONS,"25. Power of Central Government to issue directions .—(1)) Without prejudice to the foregoing provisions of this Act, the Bureau shall, in the exercise of its powers or the performance of its function sunder this Act, be bound by such directions on questions of policy as the Central Government may give in writing to it from time to time:Provided that the Bureau shall, as far as practicable, be given an opportunity to express its views before any direction is given under this sub -section.(2)) The decision of the Central Government whether a",13
113,113,113,SECTIONS,"question is one of policy or not shall be final.(3)) The Central Government may take such other action as may be necessary for the promotion,monitoring and management of quality of goods, articles, processes, systems and services and to protect the interests of consumers and various oth er stakeholders and notify any other goods, articles, processes,systems and services for the purpose of sub -section ( 1)) of section 16.",13
114,114,114,SECTIONS,"26. Restriction on use of name of Bureau and India nStandard .—(1)) No person shall, with aview to deceive or likely to deceive the public, use without the previous permission of the Bureau, —(a)) any name which so nearly resembles the name of the Bureau as to deceive or likely to deceive the public or the name which contains the expression “Indian Standard ” or any abbreviat ionthereof; or(b)) any title of any patent or mark or trade mark or design, in relation to any goods, article,process, system or service, containing the expressions “Indian",13
115,115,115,SECTIONS,"Standard ” or “Indian Standard Specification ” or any abbreviation of such ex pressions.(2)) Notwithstanding anything contained in any law for the time being in force, no registering authority shall —(a)) register any company, firm or other body of persons which bears any name or mark; or(b)) register atrade mark or design which be ars any name or mark; or(c)) grant apatent, in respect of an invention, which bears atitle containing any name or mark,if the use of such name or mark is in contravention of sub -section ( 1)).(3)) If any question",13
116,116,116,SECTIONS,"arises before aregistering authority whet her the use of any name or mark is in contravention of sub -section ( 1)), the registering authority may refer the question to the Central Government whose decision thereon shall be final.14 27. Appointment and powers of certification officers .—(1)) The Bureau may appoint as many certification officers as may be necessary for the purpose of inspection whether any goods, article,process, system or service in relation to which the Standard Mark has been used conforms to the relevant standard or wheth er the",13
117,117,117,SECTIONS,"Standard Mark has been properly used in relation to any goods, article, process,system or service with or without licence, and for performing such other functions as may be assigned tothem.(2)) Subject to any rules made under this Act, acertifica tion officer shall have power to —(a)) inspect any operation carried on in connection with any goods, article, process, system or service in relation to which the Standard Mark has been used; and(b)) take samples of any goods or article or of any material orsubstance used in any goods,",13
118,118,118,SECTIONS,"article,process, system or service, in relation to which the Standard Mark has been used.(3)) Every certification officer shall be furnished by the Bureau with acertificate of appointment as acertification officer, and the certificate shall, on demand, be produced by the certification officer.(4)) Every certified body or licence holder shall —(a)) provide reasonable facilities to certification officer to enable him to discharge the duties imposed on him;(b)) inform certifica tion officer or the Bureau of any change in the conditions which were",13
119,119,119,SECTIONS,declare dor verified by the certification officer or the Bureau at the time of grant of certificate of conformity orlicence.(5)) Any information obtained by acertification officer or the Bureau from any statement made or information supplied or any evidence given or from inspection made under the provisions of this Act shall be treated as confidential:Provided that nothing shall apply to the disclosure of any information for the purpos eof prosecution and protection of interest of consumers.,13
120,120,120,SECTIONS,"28. Power to search and seizure .—(1)) If the certification officer has reason to believe that any goods or articles, process, system or service in relation to which the contravention of section 11 orsub-sections ( 6)) or ( 8)) of section 14 or section 15 or section 17 has taken place are secreted in any place,premises or vehicle, he may enter into and search such place, premises or vehicle for such goods orarticles, process, system or service, as the case may be.(2)) Where, as aresult of any search made under sub -section (1)), any goods or",14
121,121,121,SECTIONS,"article, process, system or service has been found in relation to which contravention of section 11 or sub -sections ( 6)) or ( 8)) of section 14 or section 15 or section 17 has taken place, the certification officer may seize such goods or article and other material and documents which, in his opinion will be useful for, or relevant to any proceeding under this Act :Provided that where it is not practicable to seize any such goods or article or material or document,the certification officer may serve on the owner an order that he shall not",14
122,122,122,SECTIONS,"remove, part with, or otherwise deal with, the goods or article or material or document except with the previous permission of the certification officer .(3)) The provision of the Code of Criminal Procedure, 1973 (2of 1974), relating to searches and seizures shall, so far as may be, apply to every search or seizure made under this section.",14
123,123,123,SECTIONS,"29. Penalty for contravention .—(1)) Any person who contravenes the provisions of section 11 orsub-section ( 1)) of section 26 shall be punishable with fine which may extend to five lakh rupees.(2)) Any person who contravenes the provisions of sub -sections ( 6)) or ( 8)) of section 14 or section 15shall be punishable with imprisonment for aterm which may extend to one year or wit hfine which shall not be less than one lakh rupees, but may extend up to five times the value of goods or articles produce dor sold or offered to be sold or affixed or",14
124,124,124,SECTIONS,"applied with aStandard Mark including Hallmark, or with both:15 Provided that where the value of goods or articles produced or sold or offered to be sold cannot bedetermined, it shall be presumed that one year'sproduction was in such contravention and the annual turnover in the previous financial year shall be taken as the value of goods or articles for such contravention .(3)) Any person who contravenes the provisions of section 17 shall be punishable with imprisonment for aterm which may extend up to two years or with fine which shall not",14
125,125,125,SECTIONS,"be less than two lakh rupees for the first con trave ntion and not be less than five lakh rupees for the second and subsequent contraventions,but may extend up to ten times the value of goods or articles produced or sold or offered to be sold or affixed or applied with aStandard Mark, including Hallmark, orwith both:Provided that where the value of goods or articles produced or sold or offered to be sold cannot bedetermined, it shall be presumed that one year'sproduction was in such contravention and the annual turnover in the previous financial year sh all be taken as the value of goods or articles for suchcontravention.(4)) The of fence under sub -section ( 3)) shall be cognizable.",14
126,126,126,SECTIONS,"30. Of fences by companies .—Where an of fence under this Act has been committed by acompany,every director, manager, secretary or other officer of the company who, at the time the of fence wascommitted, was in charge of and was responsible to the company for the conduct of the bus in ess of thecompany, or authorised representative of the company as well as the company, shall be deemed to be guilty of the of fence and shall be liable to be proceeded against and punished accordingly, irrespective of the fact that the of fence has been com mitted with",15
127,127,127,SECTIONS,"or without the consent or connivance of, or is attributable to any neglect on the part of any director, manager, secretary or other officer of the company,or authorised representative of the company.Explanation .—For the purposes of this section, —(a)) “company” means abody corporate and includes afirm or other association of individuals;and(b)) “director”, in relation to afirm, means apartner in the firm.",15
128,128,128,SECTIONS,"31. Compensation for non -conforming goods .—Where aholder of licence or certificate of conformity or his representative has sold any goods, article, process, system or service, which bears aStandard Mark not conforming to the relevant standard, or with colourable imitation, the certified body or licence holder orhis representative shall be liable to compensate the consumer for the injury caused by such non -conforming goods, article, process, system or service in such manner as may be prescribed.",15
129,129,129,SECTIONS,"32. Cognizance of of fence by courts .—(1)) No court inferior to that of aMetropolitan Magistrate or aJudicial Magistrate of the first class, specially empowered in this behalf, shall try any of fence punishable under this Act.(2)) No court shall take cognizance of any of fence punishable under this Act save on acomplaint made by—(a)) or under the authority of the Bureau; or(b)) any police officer, not below the rank of deputy superintendent of police or equivalent; or(c)) any authority notified under sub -section ( 2)) of section 16; or(d)) any officer",15
130,130,130,SECTIONS,"empowered under the auth ority of the Government; or(e)) any consumer; or(f)) any association.(3)) Any police officer not below the rank of deputy superintendent of police or equivalent, may, if he is satisfied that any of the of fences referred to in sub -section ( 3)) of section 29 has been, is being, or is likely to be, committed, search and seize without warrant, the goods, die, block, machine, plate, other instruments or things involved in committing the offence, wherever found, and all the articles so seizedshall, as soon as pra cticable, be",15
131,131,131,SECTIONS,"produced before aMagistrate as prescribed under sub -section ( 1)).16 (4)) The court may direct that any property in respect of which the contravention has taken place shall be forfeited to the Bureau.(5)) The court may direct that any fine, in who leor any part thereof, payable under the provisions of this Act, shall be payable to the Bureau .",15
132,132,132,SECTIONS,"33. Compounding of of fence .—(1)) Notwithstanding anything contained in the Code of CriminalProcedure, 1973 (2of 1974), any of fence committed for the first time, punishable under this Act, not being an of fence punishable with imprisonment only, or with imprisonment and also with fine, may,either before or after the institution of any prosecution, be compounded by an officer so authorised by the Director General, in such manner as may be prescribed:Provided that the sum so specified shall not in any case exceed the maximum amount of the",16
133,133,133,SECTIONS,"fine which may be imposed under section 29 for the of fence so compounded; and any second or subsequentoffence committed after the expiry of aperiod of three years from the date on which the of fence was previously compounded shall be deemed to be an off ence committed for the first time.(2)) Every officer referred to in sub -section ( 1)) shall exercise the powers to compound an offence,subject to the direction, control and supervision of the Bureau.(3)) Every application for the compounding of an of fence shall be made in such manner as may",16
134,134,134,SECTIONS,"beprescribed.(4)) Where any of fence is compounded before the institution of any prosecution, no prosecution shall be instituted in relation to such of fence against the offender in relation to whom the of fence is so compo unded.(5)) Where the composition of any of fence is made after the institution of any prosecution, such composition shall be brought to the notice of the court in which the prosecution is pending in writing by the officer referred to in sub -section ( 1)), and on such notice of the composition of the of fence being given and its acceptance by the court, the person against whom the of fence is so compounded shall bedischarged.",16
135,135,135,SECTIONS,34. Appeal .—(1)) Any person aggrieved by an order made under section 13 or sub -section ( 4)) of section 14 or section 17 of this Act may prefer an appeal to Director General of the Bureau within such period as prescribed.(2)) No appeal shall be admitted if it is preferred after the expiry of the period prescribed therefor:Provided that an appeal may be admitted after the expiry of the period prescribed therefor if the appellant satisfies the Director General that he had sufficient cause for not preferring the appeal within the prescribed,16
136,136,136,SECTIONS,"period.(3)) Every appeal made under this section sha llbe made in such form and shall be accompanied by acopy of the order appealed against and by such fees as may be prescribed.(4)) The procedure for disposing of an appeal shall be such as may be prescribed:Provided that before disposing of an appeal, theappellant shall be given areasonable opportunity of being heard.(5)) The Director General may suo mot uor on an application made in the manner prescribed review the order passed by any officer to whom the power has been delegated by him.(6))",16
137,137,137,SECTIONS,Any person aggrieved by an order made under sub -section ( 1)) or sub -section ( 5)) may prefer an appeal to the Central Government having administrative control of the Bureau within such period as maybe prescribed .,16
138,138,138,SECTIONS,"35. Members, officers and employees of Bureau to be pub licservants .—All members, officer sand other employees of the Bureau shall be deemed, when acting or purporting to act in pursuance of any17 of the provisions of this Act, to be public servants within the meaning of section 21 of the India nPenal Code (45 of 1860).",16
139,139,139,SECTIONS,"36. Protection of action taken in good faith .—No suit, prosecution or other legal proceeding shall lie against the Government or any officer of the Government or any member, officer or other employee of the Bureau for anything which is in done or intended to be done in good faith under this Act or the rules or regulations made thereunder.",17
140,140,140,SECTIONS,"37. Authentication of orders and other instruments of Bureau .—All orders and decisions of, and all other instruments issued by, the Bureau shall be authenticated by the signature of such officer or officers as may be authorised by the Bureau in this behalf.",17
141,141,141,SECTIONS,"38. Power to make rules .—The Central Government may, by notification in the Official Gazette,make rules for carrying out the purposes of this Act.",17
142,142,142,SECTIONS,"39. Power to make regulations .—The Executive Committee may, with the previous approval of the Central Government, by notification in the Official Gazette, make regulations consistent with this Act and the rules to carry out the purposes of this Act.",17
143,143,143,SECTIONS,"40. Rules and regulations to be laid before Parliament .—Every rule and every regulation made under this Act shall be laid, as soon as may be after it is made, before each House of Parliament, while it is in sessi on, for atotal period of thirty days which may be comprised in one session or in two or more successive sessions, and if, before the expiry of the session immediately following the session or the successive sessions aforesaid, both Houses agree in making any modification in the rule or regulation or both Houses agree that the rule or",17
144,144,144,SECTIONS,"regulation should not be made, the rule or regulation shall thereafter have effect only in such modified form or be of no effect, as the case may be; so, however, that any suc hmodification or annulment shall be without prejudice to the validity of anything previously done under that rule or regulation.",17
145,145,145,SECTIONS,"41. Act not to affect operation of certain Acts .—Nothing in this Act shall affect the operation of the Agricultural Produce (Grading and Marking) Act, 1937 (1of 1937) , or the Drugs and CosmeticsAct, 1940 (23 of 1940), or any other law for the time being in force, which deals with any standardisationor quality control of any goods, article, process, system or servic e",17
146,146,146,SECTIONS,"42. Power to remove difficulties .—(1)) If any difficulty arises in giving effect to the provisions of this Act, the Central Government may, by order, published in the Official Gazette, make such provision snot inconsistent with the provisions of this Act as may appear to be necessary for removing the difficulty:Provided that no order shall be made under this section after the expiry of two years from the commencement of this Act.(2)) Every order made under this section shall be laid, as soon as may be aft er it is made, before each House of Parliament.",17
147,147,147,SECTIONS,"43. Repeal and savings .—(1)) The Bureau of India nStandards Act, 1986 (63 of 1986) , is herebyrepealed.(2)) Notwithstanding such repeal, anything done or any action taken or purported to have done or taken in cluding any rule, regulation, notification, scheme, specification, India nStandard, Standard Mark,inspection order or notice made, issued or adopted, or any appointment, or declaration made or anylicence, permission, authorisation or exemption granted or any document or instrument executed or direction given or any proceedings taken or any penalty or fine imposed under the Act hereby repealedshall, insofar as it is not inconsistent with the provisions of this Act, be deemed to have been done or taken unde rthe corresponding provisions of this Act.(3)) The mention of particular matters in sub -section ( 2)) shall not be held to prejudice or affect the general application of section 6of the General Cla uses Act, 1897 (10 of 1897) , with regard to the effect ofrepeal.18",18
