,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
104,104,104,SECTIONS,"Code of Civil Procedure, 1908 (5of 1908) and, furthermore, if the plaintiff is doing so under the terms of acontract or under an Act, in which case the Act is to be specified in the plaint; or on some other basis and shall state the basis of that.(3)) Pleadings shall also state—(a)) the rate at which interest is claimed;(b)) the date from which it is claimed;(c)) the date to which it is calculated;(d)) the total amount of interest claimed to the date of calculation; and(e)) the daily rate at which interest accrues after that date.”;(D)) in Order",12
105,105,105,SECTIONS,"VIII,––(i)) in Rule 1,, for the proviso, the following proviso shall be substituted, namely:––“Provided that where the defendant fails to file the written statement within the said period of thirty days, he shall be allowed to file the written statement on such other day, as may be specified by the Court, for reasons to be recorded in writing and on payment of such costs as the Court deems fit, but which shall not be later than one hundred twenty days from the date of service of summons and on expiry of one hundred twenty days from the date",12
106,106,106,SECTIONS,"of service of summons, the defendant shall forfeit the right to file the written statement and the Court shall not allow the written statement to be taken on record.”;(ii) after Rule 3,, the following Rule shall be inserted, namely:––“3A. Denial by the defendant in suits before the Commercial Division of the High Court or the Commercial Court—(1)) Denial shall be in the manner provided in sub-rules (2)), (3)), (4)) and (5)) of thisRule.(2)) The defendant in his written statement shall state which of the allegations in the particulars of plaint he",12
107,107,107,SECTIONS,"denies, which allegations he is unable to admit or deny, but which he requires the plaintiff to prove, and which allegations he admits.(3)) Where the defendant denies an allegation of fact in aplaint, he must state his reasons for doing so and if he intends to put forward adifferent version of events from that given by the plaintiff, he must state his own version.(4)) If the defendant disputes the jurisdiction of the Court he must state the reasons for doing so, and if he is able, give his own statement as to which Court ought to",12
108,108,108,SECTIONS,"havejurisdiction.(5)) If the defendant disputes the plaintiff’svaluation of the suit, he must state his reasons for doing so, and if he is able, give his own statement of the value of the suit.”;(iii) in Rule 5,, in sub-rule ( 1)), after the first proviso, the following proviso shall be inserted,namely: —‘‘Provided further that every allegation of fact in the plaint, if not denied in the manner provided under Rule 3A of this Order, shall be taken to be admitted except as against aperson under disability.”;(iv) in Rule 10, 1**** the following proviso shall be inserted, namely:––",12
109,109,109,SECTIONS,"1.. The words “after the first proviso” omitted by Act 28 of 2018, s.. 18 (w..e..f.. 3--5--2018).14 “1[[Provided that] no Court shall make an order to extend the time provided under Rule 1of this Order for filing of the written statement.”;(E)) for Order XI of the Code, the following Order shall be substituted, namely:—“ORDER XIDISCLOSURE, DISCOVERY AND INSPECTION OF DOCUMENTS IN SUITS BEFORE THE COMMERCIAL DIVISION OF AHIGH COURT OR ACOMMERCIAL COURT",13
110,110,110,SECTIONS,"1.. Disclosure and discovery of documents.— (1)) Plaintiff shall file alist of all documents and photocopies of all documents, in its power, possession, control or custody, pertaining to the suit, along with the plaint, including:—(a)) documents referred to and relied on by the plaintiff in the plaint;(b)) documents relating to any matter in question in the proceedings, in the power, possession,control or custody of the plaintiff, as on the date of filing the plaint, irrespective of whether the same is in support of or adverse to the plaintiff’s",14
111,111,111,SECTIONS,"case;(c)) nothing in this Rule shall apply to documents produced by plaintiffs and relevant only––(i)) for the cross-examination of the defendant’switnesses, or(ii) in answer to any case set up by the defendant subsequent to the filing of the plaint, or(iii) handed over to awitness merely to refresh his memory.(2)) The list of documents filed with the plaint shall specify whether the documents in the power,possession, control or custody of the plaintiff are originals, office copies or photocopies and the list shall also set out in brief,",14
112,112,112,SECTIONS,"details of parties to each document, mode of execution, issuance or receipt and line of custody of each document.(3)) The plaint shall contain adeclaration on oath from the plaintiff that all documents in the power,possession, control or custody of the plaintiff, pertaining to the facts and circumstances of the proceedings initiated by him have been disclosed and copies thereof annexed with the plaint, and that the plaintiff doe snot have any other documents in its power, possession, control or custody.Explanation .––Adeclaration on oath under",14
113,113,113,SECTIONS,"this sub-rule shall be contained in the Statement of Truth as set out in the Appendix.(4)) In case of urgent filings, the plaintiff may seek leave to rely on additional documents, as part of the above declaration on oath and subject to grant of such leave by Court, the plaintiff shall file such additional documents in Court, within thirty days of filing the suit, along with adeclaration on oath that the plaintiff has produced all documents in its power, possession, control or custody, pertaining to the facts and circumstances of the proceedings",14
114,114,114,SECTIONS,"initiated by the plaintiff and that the plaintiff does not have any other documents, in its power, possession, control or custody.(5)) The plaintiff shall not be allowed to rely on documents, which were in the plaintiff’spower,possession, control or custody and not disclosed along with plaint or within the extended period set outabove, save and except by leave of Court and such leave shall be granted only upon the plaintiff establishing reasonable cause for non–disclosure along with the plaint.(6)) The plaint shall set out details of documents,",14
115,115,115,SECTIONS,"which the plaintiff believes to be in the power,possession, control or custody of the defendant and which the plaintiff wishes to rely upon and seek leave for production thereof by the said defendant.(7)) The defendant shall file alist of all documents and photocopies of all documents, in its power,possession, control or custody, pertaining to the suit, along with the written statement or with its counterclaim if any, including—(a)) the documents referred to and relied on by the defendant in the written statement;",14
116,116,116,SECTIONS,"1.. Subs. by Act 28 of 2018, s.. 18, for “Provided further that” (w..e..f.. 3--5--2018).15 (b)) the documents relating to any matter in question in the proceeding in the power, possession,control or custody of the defendant, irrespective of whether the same is in support of or adverse to thedefendant’sdefence;(c)) nothing in this Rule shall apply to documents produced by the defendants and relevant only––(i)) for the cross-examination of the plaintiff’switnesses,(ii) in answer to any case set up by the plaintiff subsequent to the filing of the plaint,",14
117,117,117,SECTIONS,"or(iii) handed over to awitness merely to refresh his memory.(8)) The list of documents filed with the written statement or counterclaim shall specify whether thedocuments, in the power, possession, control or custody of the defendant, are originals, office copies or photocopies and the list shall also set out in brief, details of parties to each document being produced by the defendant, mode of execution, issuance or receipt and line of custody of each document.(9)) The written statement or counterclaim shall contain adeclaration on oath made",14
118,118,118,SECTIONS,"by the deponent that all documents in the power, possession, control or custody of the defendant, save and except for those set out in sub-rule ( 7)) (c)) (iii) pertaining to the facts and circumstances of the proceedings initiated by the plaintiff or in the counterclaim, have been disclosed and copies thereof annexed with the written statement or counterclaim and that the defendant does not have in its power, possession, control orcustody, any other documents.(10) Save and except for sub-rule ( 7)) (c)) (iii), defendant shall not be allowed to rely",14
119,119,119,SECTIONS,"on documents,which were in the defendant’spower, possession, control or custody and not disclosed along with the written statement or counterclaim, save and except by leave of Court and such leave shall be granted only upon the defendant establishing reasonable cause for non-disclosure along with the written statement orcounterclaim.(11) The written statement or counterclaim shall set out details of documents in the power,possession, control or custody of the plaintiff, which the defendant wishes to rely upon and which have not been disclosed",14
120,120,120,SECTIONS,"with the plaint, and call upon the plaintiff to produce the same.(12) Duty to disclose documents, which have come to the notice of aparty, shall continue till disposal of the suit.",14
121,121,121,SECTIONS,"2.. Discovery by interrogatories.— (1)) In any suit the plaintiff or defendant by leave of the court may deliver interrogatories in writing for the examination of the opposite parties or any one or more of suchparties, and such interrogatories when delivered shall have anote at the foot thereof stating which of such interrogatories each of such persons is required to answer:Provided that no party shall deliver more than one set of interrogatories to the same party without an order for that purpose:Provided further that interrogatories which do not",15
122,122,122,SECTIONS,"relate to any matters in question in the suit shall be deemed irrelevant, notwithstanding that they might be admissible on the oral cross-examination of awitness.(2)) On an application for leave to deliver interrogatories, the particular interrogatories proposed to be delivered shall be submitted to the court, and that court shall decide within seven days from the day of filing of the said application, in deciding upon such application, the court shall take into account anyoffer, which may be made by the party sought to be interrogated to deliver",15
123,123,123,SECTIONS,"particulars, or to makeadmissions, or to produce documents relating to the matters in question, or any of them, and leave shall be given as to such only of the interrogatories submitted as the court shall consider necessary either for disposing fairly of the suit or for saving costs.(3)) In adjusting the costs of the suit inquiry shall at the instance of any party be made into the propriety of exhibiting such interrogatories, and if it is the opinion of the taxing officer or of the court,either with or without an application for inquiry, that",15
124,124,124,SECTIONS,"such interrogatories have been exhibitedunreasonably, vexatiously, or at improper length, the costs occasioned by the said interrogatories and the answers thereto shall be paid in any event by the party in fault.16 (4)) Interrogatories shall be in the form provided in Form No. 2in Appendix Cto the Code of CivilProcedure, 1908 (5of 1908), with such variations as circumstances may require.(5)) Where any party to asuit is acorporation or abody of persons, whether incorporated or not,empowered by law to sue or be sued, whether in its own name",15
125,125,125,SECTIONS,"or in the name of any officer of otherperson, any opposite party may apply for an order allowing him to deliver interrogatories to any member or officer of such corporation or body, and an order may be made accordingly.(6)) Any objection to answering any interrogatory on the ground that it is scandalous or irrelevant or not exhibited bona fid efor the purpose of the suit, or that the matters inquired into are not sufficiently material at that stage, or on the ground of privilege or any other ground may be taken in the affidavit inanswer.(7)) Any",15
126,126,126,SECTIONS,"interrogatories may be set aside on the ground that they have been exhibited unreasonably orvexatiously, or struck out on the ground that they are prolix, oppressive, unnecessary or scandalous and any application for this purpose may be made within seven days after service of the interrogatories.(8)) Interrogatories shall be answered by affidavit to be filed within ten days, or within such other time as the court may allow.(9)) An affidavit in answer to interrogatories shall be in the form provided in Form No. 3in Appendix Cto the Code of Civil",15
127,127,127,SECTIONS,"Procedure, 1908 (5of 1908), with such variations as circumstances may require.(10) No exceptions shall be taken to any affidavit in answer, but the sufficiency or otherwise of any such affidavit objected to as insufficient shall be determined by the court.(11) Where any person interrogated omits to answer, or answers insufficiently, the party interrogating may apply to the court for an order requiring him to answer, or to answer further, as the case may be, and an order may be made requiring him to answer, or to answer further, either affidavit or by viva voceexamination, as the court may direct.",15
128,128,128,SECTIONS,"3.. Inspection.— (1)) All parties shall complete inspection of all documents disclosed within thirty days of the date of filing of the written statement or written statement to the counterclaim, whichever islater. The Court may extend this time limit upon application at its discretion, but not beyond thirty days in any event.(2)) Any party to the proceedings may seek directions from the Court, at any stage of the proceedings,for inspection or production of documents by the other party, of which inspection has been refused by such party or documents",16
129,129,129,SECTIONS,"have not been produced despite issuance of anotice to produce.(3)) Order in such application shall be disposed of within thirty days of filing such application,including filing replies and rejoinders (if permitted by Court) and hearing.(4)) If the above application is allowed, inspection and copies thereof shall be furnished to the party seeking it, within five days of such order.(5)) No party shall be permitted to rely on adocument, which it had failed to disclose or of which inspection has not been given, save and except with leave of",16
130,130,130,SECTIONS,"Court.(6)) The Court may impose exemplary costs against adefaulting party, who wilfully or negligently failed to disclose all documents pertaining to asuit or essential for adecision therein and which are in their power, possession, control or custody or where aCourt holds that inspection or copies of any documents had been wrongfully or unreasonably withheld or refused.",16
131,131,131,SECTIONS,"4.. Admission and denial of documents.— (1)) Each party shall submit astatement of admissions or denials of all documents disclosed and of which inspection has been completed, within fifteen days of the completion of inspection or any later date as fixed by the Court.(2)) The statement of admissions and denials shall set out explicitly, whether such party was admitting or denying:—(a)) correctness of contents of adocument;(b)) existence of adocument;17 (c)) execution of adocument;(d)) issuance or receipt of adocument;(e)) custody of a",16
132,132,132,SECTIONS,document.Explanation .––Astatement of admission or denial of the existence of adocument made in accordance with sub-rule ( 2)) (b)) shall include the admission or denial of the contents of adocument.(3)) Each party shall set out reasons for denying adocument under any of the above grounds and bare and unsupported denials shall not be deemed to be denials of adocument and proof of such documents may then be dispensed with at the discretion of the Court.(4)) Any party may however submit bare denials for third party documents of which the party,16
133,133,133,SECTIONS,"denying does not have any personal knowledge of, and to which the party denying is not aparty to in any mannerwhatsoever.(5)) An Affidavit in support of the statement of admissions and denials shall be filed confirming the correctness of the contents of the statement.(6)) In the event that the Court holds that any party has unduly refused to admit adocument under any of the above criteria,–costs (including exemplary costs) for deciding on admissibility of adocument maybe imposed by the Court on such party.(7)) The Court may pass orders with respect to admitted documents including for waiver of further proof thereon or rejection of any documents.",16
134,134,134,SECTIONS,"5.. Production of documents.— (1)) Any party to aproceeding may seek or the Court may order, at any time during the pendency of any suit, production by any party or person, of such documents in the possession or power of such party or person, relating to any matter in question in such suit.(2)) Notice to produce such document shall be issued in the Form provided in Form No. 7in Appendix Cto the Code of Civil Procedure, 1908 (5of 1908).(3)) Any party or person to whom such notice to produce is issued shall be given not less than seven days and not",17
135,135,135,SECTIONS,more than fifteen days to produce such document or to answer to their inability to produce such document.(4)) The Court may draw an adverse inference against aparty refusing to produce such document after issuance of anotice to produce and where sufficient reasons for such non–production are not given and order costs.,17
136,136,136,SECTIONS,"6.. Electronic records.— (1)) In case of disclosures and inspection of Electronic Records (as defined in the Information Technology Act, 2000 (21 of 2000)), furnishing of printouts shall be sufficient compliance of the above provisions.(2)) At the discretion of the parties or where required (when parties wish to rely on audio or videocontent), copies of electronic records may be furnished in electronic form either in addition to or in lieu ofprintouts.(3)) Where Electronic Records form part of documents disclosed, the declaration on oath to be filed",17
137,137,137,SECTIONS,"bya party shall specify––(a)) the parties to such Electronic Record;(b)) the manner in which such electronic record was produced and by whom;(c)) the dates and time of preparation or storage or issuance or receipt of each such electronicrecord;(d)) the source of such electronic record and date and time when the electronic record was printed;(e)) in case of email ids, details of ownership, custody and access to such email ids;(f)) in case of documents stored on acomputer or computer resource (including on external servers or cloud), details of",17
138,138,138,SECTIONS,"ownership, custody and access to such data on the computer or computerresource;18 (g)) deponent’sknowledge of contents and correctness of contents;(h)) whether the computer or computer resource used for preparing or receiving or storing such document or data was functioning properly or in case of malfunction that such malfunction did not affect the contents of the document stored;(i)) that the printout or copy furnished was taken from the original computer or computer resource.(4)) The parties relying on printouts or copy in electronic form, of",17
139,139,139,SECTIONS,"any electronic records, shall not be required to give inspection of electronic records, provided adeclaration is made by such party that each such copy, which has been produced, has been made from the original electronic record.(5)) The Court may give directions for admissibility of Electronic Records at any stage of theproceedings.(6)) Any party may seek directions from the Court and the Court may of its motion issue directions for submission of further proof of any electronic record including metadata or logs before admission of such electronic record.",17
140,140,140,SECTIONS,"7.. Certain provisions of the Code of Civil Procedure, 1908 not to apply.— For avoidance of doubt,it is hereby clarified that Order XIII Rule 1,, Order VII Rule 14 and Order VIII Rule 1A of the Code of Civil Procedure, 1908 (5of 1908) shall not apply to suits or applications before the Commercial Divisions of High Court or Commercial Courts.”.",18
141,141,141,SECTIONS,"5.. Insertion of new Order XIII-A..— After Order XIII of the Code, the following Order shall beinserted, namely:—‘ORDER XIII-ASUMMARY JUDGMENT",18
142,142,142,SECTIONS,"1.. Scope of and classes of suits to which this Order applies.— (1)) This Order sets out the procedure by which Courts may decide aclaim pertaining to any Commercial Dispute without recording oralevidence.(2)) For the purposes of this Order, the word “claim” shall include—(a)) part of aclaim;(b)) any particular question on which the claim (whether in whole or in part) depends; or(c)) acounterclaim, as the case may be.(3)) Notwithstanding anything to the contrary, an application for summary judgment under this Order shall not be made in asuit in respect of any Commercial Dispute that is originally filed as asummary suit under Order XXXVII.",18
143,143,143,SECTIONS,"2.. Stage for application for summary judgment.— An applicant may apply for summary judgment at any time after summons has been served on the defendant:Provided that, no application for summary judgment may be made by such applicant after the Court has framed the issues in respect of the suit.",18
144,144,144,SECTIONS,"3.. Grounds for summary judgment.— The Court may give asummary judgment against aplaintiff or defendant on aclaim if it considers that––(a)) the plaintiff has no real prospect of succeeding on the claim or the defendant has no real prospect of successfully defending the claim, as the case may be; and(b)) there is no other compelling reason why the claim should not be disposed of before recording of oral evidence.",18
145,145,145,SECTIONS,"4.. Procedure.— (1)) An application for summary judgment to aCourt shall, in addition to any other matters the applicant may deem relevant, include the matters set forth in sub-clauses ( a)) to ( f)) mentionedhereunder:—19 (a)) the application must contain astatement that it is an application for summary judgment made under this Order;(b)) the application must precisely disclose all material facts and identify the point of law, if any;(c)) in the event the applicant seeks to rely upon any documentary evidence, the applicant must,––(i)) include such",18
146,146,146,SECTIONS,"documentary evidence in its application, and(ii) identify the relevant content of such documentary evidence on which the applicant relies;(d)) the application must state the reason why there are no real prospects of succeeding on the claim or defending the claim, as the case may be;(e)) the application must state what relief the applicant is seeking and briefly state the grounds for seeking such relief.(2)) Where ahearing for summary judgment is fixed, the respondent must be given at least thirty days’notice of:—(a)) the date fixed for the",18
147,147,147,SECTIONS,"hearing; and(b)) the claim that is proposed to be decided by the Court at such hearing.(3)) The respondent may, within thirty days of the receipt of notice of application of summary judgment or notice of hearing (whichever is earlier), file areply addressing the matters set forth in clauses(a)) to ( f)) mentioned hereunder in addition to any other matters that the respondent may deem relevant:—(a)) the reply must precisely––(i)) disclose all material facts;(ii) identify the point of law, if any; and(iii) state the reasons why the relief sought by",18
148,148,148,SECTIONS,"the applicant should not be granted;(b)) in the event the respondent seeks to rely upon any documentary evidence in its reply, the respondent must—(i)) include such documentary evidence in its reply; and(ii) identify the relevant content of such documentary evidence on which the respondentrelies;(c)) the reply must state the reason why there are real prospects of succeeding on the claim or defending the claim, as the case may be;(d)) the reply must concisely state the issues that should be framed for trial;(e)) the reply must identify what further",18
149,149,149,SECTIONS,"evidence shall be brought on record at trial that could not be brought on record at the stage of summary judgment; and(f)) the reply must state why, in light of the evidence or material on record if any, the Court should not proceed to summary judgment.",18
150,150,150,SECTIONS,"5.. Evidence for hearing of summary judgment.— (1)) Notwithstanding anything in this Order, if the respondent in an application for summary judgment wishes to rely on additional documentary evidence during the hearing, the respondent must:—(a)) file such documentary evidence; and(b)) serve copies of such documentary evidence on every other party to the application at least fifteen days prior to the date of the hearing.(2)) Notwithstanding anything in this Order, if the applicant for summary judgment wishes to rely on documentary evidence in reply to",19
151,151,151,SECTIONS,"the defendant’sdocumentary evidence, the applicant must:—(a)) file such documentary evidence in reply; and20 (b)) serve acopy of such documentary evidence on the respondent at least five days prior to the date of the hearing.(3)) Notwithstanding anything to the contrary, sub-rules ( 1)) and ( 2)) shall not require documentary evidence to be:—(a)) filed if such documentary evidence has already been filed; or(b)) served on aparty on whom it has already been served.",19
152,152,152,SECTIONS,"6.. Orders that may be made by Court.— (1)) On an application made under this Order, the Court may make such orders that it may deem fit in its discretion including the following:—(a)) judgment on the claim;(b)) conditional order in accordance with Rule 7mentioned hereunder;(c)) dismissing the application;(d)) dismissing part of the claim and ajudgment on part of the claim that is not dismissed;(e)) striking out the pleadings (whether in whole or in part); or(f)) further directions to proceed for case management under Order XV-A..(2)) Where the Court makes any of the orders as set forth in sub-rule ( 1)) (a)) to ( f)), the Court shall record its reasons for making such order.",20
153,153,153,SECTIONS,"7.. Conditional order.— (1)) Where it appears to the Court that it is possible that aclaim or defencemay succeed but it is improbable that it shall do so, the Court may make aconditional order as set forth in Rule 6(( 1)) (b)).(2)) Where the Court makes aconditional order, it may:—(a)) make it subject to all or any of the following conditions:—(i)) require aparty to deposit asum of money in the Court;(ii) require aparty to take aspecified step in relation to the claim or defence, as the case maybe;(iii) require aparty, as the case may be, to",20
154,154,154,SECTIONS,"give such security or provide such surety for restitution of costs as the Court deems fit and proper;(iv) impose such other conditions, including providing security for restitution of losses that any party is likely to suffer during the pendency of the suit, as the Court may deem fit in itsdiscretion; and(b)) specify the consequences of the failure to comply with the conditional order, including passing ajudgment against the party that have not complied with the conditional order.",20
155,155,155,SECTIONS,8.. Power to impose costs.— The Court may make an order for payment of costs in an application for summary judgment in accordance with the provisions of sections 35 and 35A of the Code.’.,20
156,156,156,SECTIONS,6.. Omission of Order XV.— Order XVof the Code shall be omitted.,20
157,157,157,SECTIONS,"7.. Insertion of Order XV-A..— 7.. After Order XVof the Code, the following Order shall be inserted,namely:—“ORDER XVACASE MANAGEMENT HEARING",20
158,158,158,SECTIONS,"1.. First Case Management Hearing.— The Court shall hold the first Case Management Hearing, not later than four weeks from the date of filing of affidavit of admission or denial of documents by all parties to the suit.21 2.. Orders to be passed in aCase Management Hearing.— In aCase Management Hearing, after hearing the parties, and once it finds that there are issues of fact and law which require to be tried, the Court may pass an order––(a)) framing the issues between the parties in accordance with Order XI Vof the Code of CivilProcedure, 1908 (5",20
159,159,159,SECTIONS,"of 1908) after examining pleadings, documents and documents produced before it,and on examination conducted by the Court under Rule 2of Order X,, if required;(b)) listing witnesses to be examined by the parties;(c)) fixing the date by which affidavit of evidence to be filed by parties;(d)) fixing the date on which evidence of the witnesses of the parties to be recorded;(e)) fixing the date by which written arguments are to be filed before the Court by the parties;(f)) fixing the date on which oral arguments are to be heard by the Court; and(g)) setting time limits for parties and their advocates to address oral arguments.",20
160,160,160,SECTIONS,"3.. Time limit for the completion of atrial.— In fixing dates or setting time limits for the purposes of Rule 2of this Order, the Court shall ensure that the arguments are closed not later than six months from the date of the first Case Management Hearing.",21
161,161,161,SECTIONS,"4.. Recording of oral evidence on aday-to-day basis.— The Court shall, as far as possible, ensure that the recording of evidence shall be carried on, on aday-to-day basis until the cross-examination of all the witnesses is complete.",21
162,162,162,SECTIONS,"5.. Case Management Hearings during atrial.— The Court may, if necessary, also hold Case Management Hearings anytime during the trial to issue appropriate orders so as to ensure adherence by the parties to the dates fixed under Rule 2and facilitate speedy disposal of the suit.",21
163,163,163,SECTIONS,"6.. Powers of the Court in aCase Management Hearing.— (1)) In any Case Management Hearing held under this Order, the Court shall have the power to—(a)) prior to the framing of issues, hear and decide any pending application filed by the parties under Order XIII-A;;(b)) direct parties to file compilations of documents or pleadings relevant and necessary for framing issues;(c)) extend or shorten the time for compliance with any practice, direction or Court order if it finds sufficient reason to do so;(d)) adjourn or bring forward ahearing if it finds",21
164,164,164,SECTIONS,sufficient reason to do so;(e)) direct aparty to attend the Court for the purposes of examination under Rule 2of Order X;;(f)) consolidate proceedings;(g)) strike off the name of any witness or evidence that it deems irrelevant to the issues framed;(h)) direct aseparate trial of any issue;(i)) decide the order in which issues are to be tried;(j)) exclude an issue from consideration;(k)) dismiss or give judgment on aclaim after adecision on apreliminary issue;(l)) direct that evidence be recorded by aCommission where necessary in accordance with,21
165,165,165,SECTIONS,"OrderXXVI;(m)) reject any affidavit of evidence filed by the parties for containing irrelevant, inadmissible or argumentative material;(n)) strike off any parts of the affidavit of evidence filed by the parties containing irrelevant,inadmissible or argumentative material;22 (o)) delegate the recording of evidence to such authority appointed by the Court for this purpose;(p)) pass any order relating to the monitoring of recording the evidence by acommission or any other authority;(q)) order any party to file and exchange acosts budget;(r)) issue",21
166,166,166,SECTIONS,"directions or pass any order for the purpose of managing the case and furthering the overriding objective of ensuring the efficient disposal of the suit.(2)) When the Court passes an order in exercise of its powers under this Order, it may—(a)) make it subject to conditions, including acondition to pay asum of money into Court; and(b)) specify the consequence of failure to comply with the order or acondition.(3)) While fixing the date for aCase Management Hearing, the Court may direct that the parties also be present for such Case Management Hearing, if it is of the view that there is apossibility of settlement between the parties.",21
167,167,167,SECTIONS,"7.. Adjournment of Case Management Hearing.— (1)) The Court shall not adjourn the Case Management Hearing for the sole reason that the advocate appearing on behalf of aparty is not present:Provided that an adjournment of the hearing is sought in advance by moving an application, the Court may adjourn the hearing to another date upon the payment of such costs as the Court deems fit, by the party moving such application.(2)) Notwithstanding anything contained in this Rule, if the Court is satisfied that there is ajustified reason for the absence of the advocate, it may adjourn the hearing to another date upon such terms and conditions it deems fit.",22
168,168,168,SECTIONS,"8.. Consequences of non-compliance with orders.— Where any party fails to comply with the order of the Court passed in aCase Management Hearing, the Court shall have the power to—(a)) condone such non-compliance by payment of costs to the Court;(b)) foreclose the non-compliant party’sright to file affidavits, conduct cross-examination ofwitnesses, file written submissions, address oral arguments or make further arguments in the trial, as the case may be, or(c)) dismiss the plaint or allow the suit where such non-compliance is wilful, repeated and the imposition of costs is not adequate to ensure compliance.”.",22
169,169,169,SECTIONS,"8.. Amendment of Order XVIII.— In Order XVIII of the Code, in Rule 2,, for sub-rules ( 3A), (3B),(3C), (3D), (3E) and ( 3F), the following shall be substituted, namely:––“(3A) Aparty shall, within four weeks prior to commencing the oral arguments, submit concisely and under distinct headings written arguments in support of his case to the Court and such written arguments shall form part of the record.(3B) The written arguments shall clearly indicate the provisions of the laws being cited in support of the arguments and the citations of judgments",22
170,170,170,SECTIONS,"being relied upon by the party and include copies of such judgments being relied upon by the party.(3C) Acopy of such written arguments shall be furnished simultaneously to the opposite party.(3D) The Court may, if it deems fit, after the conclusion of arguments, permit the parties to file revised written arguments within aperiod of not more than one week after the date of conclusion ofarguments.(3E) No adjournment shall be granted for the purpose of filing the written arguments unless theCourt, for reasons to be recorded in writing,",22
171,171,171,SECTIONS,"considers it necessary to grant such adjournment.(3F) It shall be open for the Court to limit the time for oral submissions having regard to the nature and complexity of the matter.”.23 9.. Amendment of Order XVIII.— In Order XVIII of the Code, in Rule 4,, after sub-rule ( 1)), the following sub-rules shall be inserted, namely:––‘‘(1A) The affidavits of evidence of all witnesses whose evidence is proposed to be led by aparty shall be filed simultaneously by that party at the time directed in the first Case Management Hearing.(1B) Aparty shall not",22
172,172,172,SECTIONS,"lead additional evidence by the affidavit of any witness (including of awitness who has already filed an affidavit) unless sufficient cause is made out in an application for that purpose and an order, giving reasons, permitting such additional affidavit is passed by the Court.(1C) Aparty shall however have the right to withdraw any of the affidavits so filed at any time prior to commencement of cross-examination of that witness, without any adverse inference being drawn based on such withdrawal:Provided that any other party shall be entitled to tender as evidence and rely upon any admission made in such withdrawn affidavit.”.",22
173,173,173,SECTIONS,"10. Amendment to Order XIX.— In Order XI Xof the Code, after Rule 3,, the following Rules shall be inserted, namely:––“4.. Court may control evidence.— (1)) The Court may, by directions, regulate the evidence as to issues on which it requires evidence and the manner in which such evidence may be placed before theCourt.(2)) The Court may, in its discretion and for reasons to be recorded in writing, exclude evidence that would otherwise be produced by the parties.",23
174,174,174,SECTIONS,"5.. Redacting or rejecting evidence.— ACourt may, in its discretion, for reasons to be recorded in writing––(i)) redact or order the redaction of such portions of the affidavit of examination-in-chief as donot, in its view, constitute evidence; or(ii) return or reject an affidavit of examination-in-chief as not constituting admissibleevidence.",23
175,175,175,SECTIONS,"6.. Format and guidelines of affidavit of evidence.— An affidavit must comply with the form and requirements set forth below:—(a)) such affidavit should be confined to, and should follow the chronological sequence of, the dates and events that are relevant for proving any fact or any other matter dealt with;(b)) where the Court is of the view that an affidavit is amere reproduction of the pleadings, or contains the legal grounds of any party’scase, the Court may, by order, strike out the affidavit or such parts of the affidavit, as it deems fit and",23
176,176,176,SECTIONS,"proper;(c)) each paragraph of an affidavit should, as far as possible, be confined to adistinct portion of the subject;(d)) an affidavit shall state—(i)) which of the statements in it are made from the deponent’sown knowledge and which are matters of information or belief; and(ii) the source for any matters of information or belief;(e)) an affidavit should—(i)) have the pages numbered consecutively as aseparate document (or as one of several documents contained in afile);(ii) be divided into numbered paragraphs;(iii) have all numbers, including",23
177,177,177,SECTIONS,"dates, expressed in figures; and24 (iv) if any of the documents referred to in the body of the affidavit are annexed to the affidavit or any other pleadings, give the annexures and page numbers of such documents that are relied upon.”.",23
178,178,178,SECTIONS,"11. Amendment of Order XX.— In Order XXof the Code, for Rule 1,, the following Rule shall besubstituted, namely:––“(1)) The 1[[Commercial Court, Commercial Appellate Court], Commercial Division, or Commercial Appellate Division, as the case may be, shall, within ninety days of the conclusion ofarguments, pronounce judgment and copies thereof shall be issued to all the parties to the dispute through electronic mail or otherwise.”.2[[12. After Appendix H,, the following Appendix shall be inserted, namely:—‘‘APPENDIX-ISTATEMENT OF TRUTH(Under First Schedule, Order VI- Rule 15A and Order XI- Rule 3))I------ the deponent do hereby solemnly affirm and declare as under:",24
179,179,179,SECTIONS,1.. Iam the party in the above suit and competent to swear this affidavit.,24
180,180,180,SECTIONS,2.. Iam sufficiently conversant with the facts of the case and have also examined all relevant documents and records in relation thereto.,24
181,181,181,SECTIONS,3.. Isay that the statements made in -----paragraphs are true to my knowledge and statements made in -----paragraphs are based on information received which Ibelieve to be correct and statements made in ---paragraphs are based on legal advice.,24
182,182,182,SECTIONS,"4.. Isay that there is no false statement or concealment of any material fact, document or record and Ihave included information that is according to me, relevant for the present suit.",24
183,183,183,SECTIONS,"5.. Isay that all documents in my power, possession, control or custody, pertaining to the facts and circumstances of the proceedings initiated by me have been disclosed and copies thereof annexed with the plaint, and that Ido not have any other documents in my power, possession, control orcustody.",24
184,184,184,SECTIONS,"6.. Isay that the above-mentioned pleading comprises of atotal of ---- pages, each of which has been duly signed by me.",24
185,185,185,SECTIONS,7.. Istate that the Annexures hereto are true copies of the documents referred to and relied upon by me.,24
