,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
148,148,148,SECTIONS,"8.. Obligation of Authority conseq uent upon lapse of or on revocation of registration .—Uponlapse of the registration or on revocation of the registration under this Act, the Authority, may consult the appropriate Government to take such action as it may deem fit including the carrying out of the remaining development works by competent auth ority or by the association of allot tees or in any other manner, as may be determined by the Authority:Provided that no direction, decision or order of the Authority under this section shall take effect",12
149,149,149,SECTIONS,"until the expiry of the period of appeal provided under the provisions of this Act:Provided further that in case of revocation of registration of aproject under this Act, the association of allot tees shall have the first right of refusal for carrying out of the remaining development works.",12
150,150,150,SECTIONS,"9.. Regi strati on of real estate agents .—(1)) No real estate agent shall facilitate the sale or purchase ofor act on behalf of any person to facilitate the sale or purchase of any plot, apartment or building, as the case may be, in areal estate project or part of it, being the part of the real estate project registered under section 3,, being sold by the promoter in any planning area, without obtaining registration under thissection.(2)) Every real estate agent shall make an application to the Authority for re gist ration in such form,manner,",12
151,151,151,SECTIONS,"within such time and accompanied by such fee and documents as may be prescribed.(3)) The Authority shall, within such period, in such manner and upon satisfying itself of the fulfilment of such conditions, as may be prescribed —(a)) grant asingle registration to the real estate agent for the entire State or Union territory, as the case may be;13(b)) reject the application for reasons to be recorded in writing, if such application does not conform to the provisions of the Act or this rules or regulations made thereunder :Provided that no",12
152,152,152,SECTIONS,"application shall be rejected unless the applicant has been given an opport unit yof being heard in the matter.(4)) Whereon the completion of the period specified under sub -section ( 3)), if the applicant does not receive any communication about the deficiencies in his application or the rejection of his application, he shall be deemed to have been registered.(5)) Every real estate agent who is registered as per the provisions of this Act or the rules and regulations made thereunder, shall be granted aregistration number by the Authority, which",12
153,153,153,SECTIONS,"shall be quoted by the real estate agent in every sale fa cilitated by him under this Act.(6)) Every registration shall be valid for such period as may be prescribed, and shall be renewable for aperiod in such manner and on payment of such fee as may be prescribed.(7)) Where any real es tat eagent who has been granted registration under this Act commits breach of any of the conditions thereof or any other terms and conditions specified under this Act or any rules or regulations made thereunder, or where the Authority is satisfied that such r",12
154,154,154,SECTIONS,"egistration has been secured by the real estate agent through misrepresentation or fraud, the Authority may, without prejudice to any other provisions under this Act, revoke the registration or suspend the same for such period as it thinks fit:Provided that no such revocation or suspension shall be made by the Authority unless an opportunity of being heard has been given to the real estate agent.",12
155,155,155,SECTIONS,"10. Functions of real estate agents .—Every real estate agent re gistered under section 9shall —(a)) not facilitate the sale or purchase of any plot, apartment or building, as the case may be, in areal estate project or part of it, being sold by the promoter in any planning area, which is not registered with the Authority;(b)) maintain and preserve such book sof account, records anddocuments as may be prescribed;(c)) not involve himself in any unfair trade practices, namely: —(i)) the practice of making any statement, whether orally or in",13
156,156,156,SECTIONS,"writing or byvisible representation which —(A)) falsely represents that the services are of aparticular standard or grade;(B)) represents that the promoter or himself has approval or affiliation which such promoter or himself does not have;(C)) makes afalse or misleading representation con cerning the service s;;(ii) permitting the publication of any advertisement whether in any newspaper or otherwise of services that are not intended to be offered.(d)) facilitate the possession of all the information and documents, as the allottee, is entitled",13
157,157,157,SECTIONS,"to, at the time of booking of any plot, apartment orbuilding, as the case may be;(e)) discharge such other functions as may be prescribed.CHAPTER IIIFUNCTIONS AND DUTIES OF PROMOTER",13
158,158,158,SECTIONS,"11. Functions and duties of promoter .—(1)) The promoter shall, upon receiving his Login Id and password under clause ( a)) of sub -section ( 1)) or under sub -section ( 2)) of section 5,, as the case may be,create his web page on the website of the Authority and enter all details of the proposed project as provided under sub -section ( 2)) of section 4,, in all the fields as provided, for public viewing, includi ng—(a)) details of the registr at ion granted by the Authority;14(b)) quarterly up -to-date the list of number and types of apartments or plo",13
159,159,159,SECTIONS,"ts, as the case may be,booked;(c)) quarterly up-to-date the li stof number of garages booked;(d)) quarterly up -to-date the list of approvals taken and the approvals which are pendingsubseque ntto commencement certificate;(e)) quarterly up -to-date status of the project; and(f)) such other informatio nand documents as may be specified by the regulations made by theAuthorit y..(2)) The advertisement or prospectus issued or published by the promoter shall mention prominently the website address of the Authority, wherein all details of the",13
160,160,160,SECTIONS,"registered pro ject have been entered and include the registration number obtained from the Authority and such other matters incidental thereto.(3)) The promoter , at the time of the booking and issue of allotment letter shall be responsible to make available to the allot tee, the following information, namely: —(a)) sanctioned plans, layout plans, along with specifications, approved by the competentauthority, by display at the site or such other place as may be specified by the regulations made by theAuthority;(b)) the sta gewise time schedule",13
161,161,161,SECTIONS,"of completion of the project, including the provisions for civic infrastructure like wat er, sanitation and electricity.(4)) The promoter shall —(a)) be responsible for all obligations, responsibilities and functions under the provisions of this Act or the rules and regulations made thereunder or to the allot tees as per the agreement for sale, or to the association of allottees, as the case may be, till the conveyance of all the apartments, plots orbuildings, as the case may be, to the allottees, or the common areas to the association of",13
162,162,162,SECTIONS,"allot tees or the competent authority, as the case may be:Provided that the responsibility of the promoter, with respect to the structural defect or any other defect for such period as is referred to in sub -section ( 3)) of section 14, shall continue even after the conveyance deed of all the apartments, plots or buildings, as the case may be, to the allot tees areexecuted.(b)) be responsible to obtain the completion certifi cate or the occupancy certificate, or both, asapplicable, from the relevant competent authority as per local laws or other",13
163,163,163,SECTIONS,"laws for the time being in force and to make it available to the allot tees individually or to the association of allottees, as the casemay be;(c)) be responsible to obtain the lease certificate, where the real estate project is developed on aleasehold land, specifying the period of lease, and certifying that all dues and charges in regard to the leasehold land has been paid, and to make the lease certificate available to the association of allottees;(d)) be responsible for providing and maintaining the essential services, on reasonable",13
164,164,164,SECTIONS,"charges, till the taking over of the maintenance of the project by theassociation of the allottees;(e)) enable the formation of an association or society or co--operative society, as the case may be,of the allottees, or afederation of the same, under the laws applicable:Provided that in the absence of local laws, the association of allottees, by whate ver name called,shall be formed within aperiod of three months of the majority of allot tees having booked their plot or apartment or building, as the case may be, in the project;(f)) execute a",13
165,165,165,SECTIONS,"registered conveyance deed of the apartment, plot or building , as the case may be, infavour of the allottee along with the undivided proportionate title in the common areas to the association of allot tees or competent authority, as the case may be, as provided unde rsection 17 of this Act;15(g)) pay all outgoings until he transfers the physical possession of the real estate project to the allottee or the associations of allottees, as the case may be, which he has collected from the allottees,for the payment of outgoings (including land cost, gr",13
166,166,166,SECTIONS,"ound rent, municipal or other local taxes, charges for water or electricity, maintenance charges, including mortgage loan and interest on mortgages or other encumbrances and such other liabilities payable to competent authorities, banks and financialinstitutions, whi chare related to the project):Provided that where any promoter fails to pay all or any of the outgoings collected by him from the allot tees or any liability, mortgage loan and interest thereon before transferring the real estate project to suchallottees, or the association of the",13
167,167,167,SECTIONS,"allottees, as the case may be, the promoter shall continue to be liable, even after the transfer of the property, to pay such outgoings and penal charges,if any, to the authority or person to whom they are payable andbe liable for the cost of any legal proceedings which may be taken the ref or by such authority or person;(h)) after he executes an agreement for sale for any apartment, plot or building, as the case may be,not mortgage or create acharge on such apart me nt, plot or building, as the case may be, and if any such mortgage or charge is",13
168,168,168,SECTIONS,"made or created then notwithstanding anything contained in any other law for the time being in force, it shall not affect the right and interest of the allottee who has taken oragreed to take such apartment, plot orbuilding, as the case may be;(5)) The promoter may cancel the allotment only in ter ms of the agreement for sale:Provided that the allottee may approach the Authority for relief, if he is aggrieved by such cancellation and such cancellation is not in accordance with the terms of the agreement for sale, unilateral and without any",13
169,169,169,SECTIONS,"sufficient cause.(6)) The promoter shall prepare and maintain allsuch other details as may be specified, from time totime, by regulations made by the Authority .",13
170,170,170,SECTIONS,"12. Obligations of promoter regarding veracity of theadvertisement or prospectus .—Where any person makes an advance or adeposit on the basis of the inform ation contained in the notice ,advertisement or prospectus, or on the basis of any model apartment, plot or building, as the case may be,and sustains any loss or damage by reason of any incorrect, false statement included therein, he shall be compensated bythe promoter in the man ner as provided under this Act:Provided that if the person affected by such incorrect, false statement",15
171,171,171,SECTIONS,"contained in the notice,advertisement or prospectus, or the mod el apartment, plot or building as the case may be, intends to withdraw from the proposed project, he shall be returned his entire investment along with interest at such rate as may be prescribed and the compensation in the manner provided under this Act.",15
172,172,172,SECTIONS,"13. No deposit or advance to be taken by promoter without first entering into agreement forsale. —(1)) Apromoter shall not accept asum more than ten per cent . of the cost of the apartment, plot, or building as the case may be, as an advance payment or an application fee, from aperson without first entering into awritten agreement for sale with such person and register the said agreement for sale, under any lawfor the time being in force.(2)) The agreement for sale referred to in sub -section ( 1)) shall be in such form as may be",15
173,173,173,SECTIONS,"prescribed and shall specify the particulars of development of the project including the construction of building andapartments, along with specifications and internal development works and external development works,the dates and the manner by which payments towards the cost of the apartment, plot, or building, as the case may be, are to be made by the allot tees and the date on which the possession of the apartment, plot or building is to be handed over, the rates of interest payable by the promoter to the allottee and the allottee to the promoter in case of default, and such other particulars, as may be prescribed .",15
174,174,174,SECTIONS,"14. Adherence to san ctioned plans and project specifications by the promoter .—(1)) The proposed project shall be developed and completed by the promoter in accordance with the sanctionedplans, layout plans and specifications as approve dby the competent authorities.(2)) Notwithstanding anything contained in any law, contract or agreement, after the sanctioned plans,layout plans and specifications and the nature of the fixtures, fittings, amenities and common areas, of the16apartment, plot or building, as the case may be , as approved by the",15
175,175,175,SECTIONS,"competent authority, are disclosed or furnished to the person who agree to take one or more of the said apartment, plot or building, as the case may be, the promoter shall not make —(i)) any additions and alterations in the sanctioned plans, layout plans and specifications and the nature of fixtures, fittings and amenities described therein in respect of the apartment, plot orbuilding, as the case may be, which are agreed to be taken, without the previous consent of thatperson:Provide dthat the promoter may make such minor additions or",15
176,176,176,SECTIONS,"alterations as may be required by theallottee, or such minor changes or alterations as may be necessary due to architectural and structural reasons duly recommended and verified by an authorised Archite ctor Engineer after proper declaration and intimation to the allottee.Explanation .—For the purpose of this clause, “minor additions or alterations ” excludes structural change including an addition to the area or change in height, or the removal of part ofabuilding, or any change to the structure, such as the construction or removal or",15
177,177,177,SECTIONS,"cutting into of any wall or apart of awall,partition, column, beam, joist, floor including amezzanine floor or other support, or achange to or closing of any required means of access ingress or egress or achange to the fixtures or equipment, etc.(ii) any other alterations or additions in the sanctioned plans, layout plans and specifications of the buildings or the common areas within the project without the previous written consent of at leasttwo-thirds of the allottees, other than the promoter, who have agreed to take apartments in",15
178,178,178,SECTIONS,"suchbuilding.Explanation .—For the purpo seof this clause, the allottee , irrespective of the number of apartments orplots, as the case may be, booked by him or booked in the name of his family, or in the case of other person ssuch as companies or firms or any association of individuals, etc., by whatever name called,booked in its name or booked in the name of its associated entities or related enterprises, shall be considered as one allottee only.(3)) In case any structural defect or any other defect in workmanship, quality or provision of",15
179,179,179,SECTIONS,"services or any other obligations of the promoter as per the agreement for sale relating to such development is brought to the notice of the promoter within aperiod of five years by the allot tee from the date of handing over possession, it shall be the duty of the promoter to rectify such defects without further charge, within thirty days, and in the event of promoter'sfailure to rectify such defects within such time, the aggrievedallotte es shall be entitled to receive appropriate compensation in the manner as provided under this Act.",15
180,180,180,SECTIONS,"15. Obligations of promoter in case of transfer of areal estate project to athird party .—(1)) The promoter shall not transfer or assign his majority rights and liabilities in respect of areal estate project to athird party without obtaining prior written consent from two -third allottees, except the promoter, and without the prior written approv alof the Authority:Provided that such transfer or assignment shall not affect the allotment or sale of the apartments, plots or buildings as the case may be, in the real estate project made by the",16
181,181,181,SECTIONS,"erstwhile promoter.Explanation .—For the purpose of this sub-section, the allottee, irrespective of the number of apartments or plots, as the case may be, booked by him or booked in the name of his family, or in the case of other persons such as companies or firms or any association of individuals, by whatever name called,booked in its name or booked in the name of its associated entities or related enterprises, shall be considered as one allottee only.(2)) On the transfer or assignment being permitted by the allot tees and the Authority",16
182,182,182,SECTIONS,"undersub-section ( 1)), the intending promoter shall be required to independently comply with all the pending obligations under the provisions of this Act or the rules and regulations made thereunder, and the pending obligations as per the agreement for sale entered into by the er stwhi lepromoter with the allottees:Provided that any transfer or assignment permitted under provisions of this section shall not result in extension of time to the intending promoter to complete the real estate project and he shall be required to comply with all the",16
183,183,183,SECTIONS,"pending obligations of the erstwhile promoter, and in case of default, such intending17promoter shall be liable to the consequences of breach or delay, as the case may be, as provided under this Act or the rules and regulations made thereunder.",16
184,184,184,SECTIONS,"16. Obligations of promoter regarding ins urance of real estate project .—(1)) The promoter shall obtain all such insurances as may be notified by the appropriate Government, including but not limit edto insurance in respect of —(i)) title of the land and building as apart of the real estate project; and(ii) construction of the real estate project.(2)) The promoter shall be liable to pay the premium and charges in respect of the insurance specified in sub -section ( 1)) and shall pay the same before transferring the insurance to the association",17
185,185,185,SECTIONS,"of theallottees.(3)) The insurance as specified under sub -section ( 1)) shall stand transferred to the benefit of the allottee or the association of allottees, as the case may be, at the time of pro mot er entering into an agreement for sale with the allottee.(4)) On formation of the association of the allottees, all documents relating to the insurance specified under sub -section ( 1)) shall be handed over to the association of the allottees.",17
186,186,186,SECTIONS,"17. Transfer oftitle .—(1)) The promoter shall execute aregistered conveyance deed in favour of the allottee along with the undivided proportionate title in the common areas to the association of the allotteesor the competent authority, as the case may be, and hand over the physical possession of the plot,apartment of building, as the case may be, to the allot tees and the common areas to the association of theallottees or the competent authority, as the case may be, in areal estate project, and the other title documents pertaining thereto",17
187,187,187,SECTIONS,"within specified period as per sanctioned plans as provided under the locallaws:Provided that, in the absence of any local law, conveyance deed in favour of the allottee or the association of the allot tees or the competent authority, as the case may be, under this section shall be carried out by the promoter within three months from date of issue of occupancy certificate.(2)) After obtaining the occupancy certificate and han ding over physical possession to the allot tees in terms of sub -section ( 1)), it shall be the responsibility of the",17
188,188,188,SECTIONS,"promoter to handover the necessary documents and plans, including common areas, to the association of the allot tees or the competentauthori ty, as the case may be, as per the local laws:Provided that, in the absence of any local law, the promoter shall handover the necessary document sand plans, including common areas, to the association of the allot tees or the competent authority, as the case may be, within thirty days after obtaining the 1[[completion ] certificate.",17
189,189,189,SECTIONS,"18. Return of amount and compensation .—(1)) If the promoter fails to complete or is unable to give possession of anapartment, plot or building, —(a)) in accordance with the terms of the agreement for sale or, as the case may be, duly completed by the date specified therein; or(b)) due to discontinuance of his business as adeveloper on account of suspension or revocation of the registration under this Act or for any other re ason,he shall be liable on demand to the allottees, in case the allottee wishes to withdraw from the project,without",17
190,190,190,SECTIONS,"prejudice to any other remedy available, to return the amount received by him in respect of thatapartment, plot, building, as the case may be, with interest at such rate as may be prescribed in this behalf including compensation in the man ner as provided under this Act:Provided that where an allottee does not intend to withdraw from the project, he shall be paid, by thepromoter, interest for every month of delay, till the handing over of the possession, at such rate as may beprescribed.(2)) The promoter shall compensate the allot tees in case",17
191,191,191,SECTIONS,"of any loss caused to him due to defective title of the land, on which the project is being developed or has been developed, in the manner as provided",17
192,192,192,SECTIONS,"1.. Subs. by the Real Estate (Regulation and Development) Removal of Difficulties Order, 2016 [S..O.. 3347(E)) , for “occupancy”(w..e..f.. 28 -10-2016).18under this Act, and the claim for compensation under this subsection shall not be barred by limitation provided under any law for the time being in force.(3)) If the promoter fails to discharge any other obligations imposed on him under this Act or the rules or regulations made thereunder or in accordance with the terms and conditions of the agreement for sale,he shall be liable to pay such compensation to the allottees, in the manner as provided under this Act.CHAPTER IVRIGHTS AND DUTIES OF ALLOT TEES",17
193,193,193,SECTIONS,"19. Rights and duties of allot tees .—(1)) The allottee shall be entitled to obtain the information relating to sanctioned plans, layout plans along with the specifications, approved by the competent authority and such other information as provided in this Act or the rules and re gulations made thereunder or the agreement for sale signed with the promoter.(2)) The allottee shall be entitled to know stage -wise time schedule of completion of the project,including the provisions for water, sanitation, electricity and other amenities and services as",18
194,194,194,SECTIONS,"agreed to between the promoter and the allottee in accordance with the terms andcon dit ions of the agreement forsale.(3)) The allottee shall be entitled to claim the possession of apartment, plot or building, as the case may be, and the association of allot tees shall be entitled to claim the possession of the common areas, asper the declaration given by the promoter under sub -clause ( C)) of clause ( l)) of sub -section ( 2)) of section 4..(4)) The allottee shall be entitled to claim the refund of amount paid along with interest at such rate as may",18
195,195,195,SECTIONS,"be prescribed and compensation in the ma nner as provided under this Act, from the promoter, if the promoter fails to comply or is unable to give possession of the apartment, plot or building, as the case may be, in accordance with the terms of agreement for sale or due to discontinuance of his business as adeveloper on account of suspension or revocation of his registration under the provisions of this Act or the rules or regulations made thereunder.(5)) The allottee shall be entitled to have the necessary documents and plans, including that",18
196,196,196,SECTIONS,"of common areas, after handing over the physical possession of the apartment or plot or building as thecase may be, by the promoter.(6)) Every allottee, who has entered into an agreement for sale to take an apartment, plot or building as the case may be, und er section 13, shall be responsible to make necessary payments in the manner and within the time as specified in the said agreement for sale and shall pay at the proper time and place, the share of the registration charges, municipal taxes, water and elect ricity charges, maintenance",18
197,197,197,SECTIONS,"charges,ground rent, and other charges, if any.(7)) The allottee shall be liable to pay interest, at such rate as may be prescribed, for any delay in payment towards any amount or charges to be paid under sub -section ( 6)).(8)) The obligations of the allottee under sub -section ( 6)) and the liability towards interest undersub-section ( 7)) may be reduced when mutually agreed to between the promoter and such allottee.(9)) Every allottee of the apartment, plot or building as the case may be, shall participate towards the formation of an association",18
198,198,198,SECTIONS,"or society or cooperative society of the allottees, or afederation of the same.(10) Every allottee shall take physical possession of the apartment, plot or building as the case maybe, wit hin aperiod of two months of the occupancy certificate issued for the said apartment, plot orbuilding, as the case may be.(11) Every allottee shall participate towards registration of the conveyance deed of the apartment, plot or building, as the case may be, as provided under sub -section ( 1)) of section 17 of this Act.19CHAPTER VTHE REAL ESTATE REGULATORY AUTHORITY",18
199,199,199,SECTIONS,"20. Establishment and incorporation of Re alEstate Regulatory Authority .—(1)) The appropriate Government shall, within aperiod of one year from the date of coming into force of this Act, bynotification, establish an Authority to be known as the Real Estate Regulatory Authority to exercise the powers conferred on it and to perform the functions assigned to it under this Act:Provided that the appropriate Government of two or more States or Union territories may, if it deemsfit, establish one single Authority:Provided further that the",19
200,200,200,SECTIONS,"appropriate Government may, if it deems fit, establish more than one Authority in aState or Union territory, as the case may be:Provided also that until the establishment of aRegulatory Authority under this section, the appropriate Government shall, by order, designate any Regulatory Authority or any officer preferably the Secretary of the department dealing with Housing, as the Regulatory Authority for the purposes under thisAct:Provided also that after the establish me ntof the Regulatory Authority, all applications, complaints or cases",19
201,201,201,SECTIONS,"pending with the Regulatory Authority designated, shall stand transferred to the Regulatory Authority so established and shall be heard from the stage such applications, compl ain ts or cases aretransferred.(2)) The Authority shall be abody corporate by the name aforesaid having perpetual succession and acommon seal, with the power, subject to the provisions of this Act, to acquire, hold and dispose ofproperty, both movable and immovabl e,, and to contract, and shall, by the said name, sue or be sued.",19
202,202,202,SECTIONS,21. Composition of Authority .—The Authority shall consist of aChairperson and not less than two whole time Members to be appointed by the appropriate Government.,19
203,203,203,SECTIONS,"22. Qualifications of Chair per son and Members of Authority .—The Chairperson and other Members of the Authority shall be appointed by the appropriate Government on the recommendations ofa Selection Committee consisting of the Chief Justice of the High Court or his nominee, the Secret ary of the Department dealing with Housing and the Law Secretary, in such manner as may be prescribed, from amongst persons having adequate knowledge of an dprofessional experience of at -least twenty years incase of the Chairperson and fifteen years in thecase",19
204,204,204,SECTIONS,"of the Members in urban development, housing, real estate development, infrastructure, economics, technical experts from relevant fields, planning, law,commerce, accountancy, industry, management, social service, pub licaffairs or administration:Provided that aperson who is, or has been, in the service of the State Government shall not be appointed as aChairperson unless such person has held the post of Additional Secretary to the Central Government or any equivalent post in the Central Govern men tor State Government:Provided further that a",19
205,205,205,SECTIONS,"person who is, or has been, in the service of the State Government shall not be appointed as amember unless such person has held the post of Secretary to the State Government or any equivalent post in the Sta teGovernment or Central Government.",19
206,206,206,SECTIONS,"23. Term of offic eof Chairperson and Members .—(1)) The Chairperson and Members shall hold office for aterm not exceeding five years from the date on which they enter upon their office, or until they attain the age of sixty -five years, whichever is earlier and shall not be eligible for re -appointment.(2)) Before appointing any person as aChairperson or Member, the appropriate Government shall satisfy itself that the person does not have any such financial or other inte rest as is likely to affectprejudicially his functions as such Member.",19
207,207,207,SECTIONS,"24. Salary and allowances payab leto Chairperson and Members .—(1)) The salary and allowances payable to, and the other terms and conditions of service of, the Chairperson and other Members shall be such as may be prescribed and shall not be varied to their disadvantage during their tenure.(2)) Notwithstanding anything contained in sub -sections ( 1)) and ( 2)) of section 23, the Chairperson or aMember, as the case may be, may, —(a)) relin quish his office by giving in writing, to the appropriate Government, notice of not less than three months;",19
208,208,208,SECTIONS,or20(b)) be removed from his office in accordance with the provis ions of section 26 of this Act.(3)) Any vacancy caused to the office of the Chairperson or any other Member shall be filled -upwithin aperiod of three months from the date on which such vacancy occurs.,19
209,209,209,SECTIONS,"25. Ad minis trative powers of Chairperson .—The Chairperson shall have powers of general superintendence and directions in the con duct of the affairs of Authority and he shall, in addition to presiding over the meetings of the Authority, exercise and discharge such administrative powers and functions of the Authority as may be prescribed.",20
210,210,210,SECTIONS,"26. Removal of Chairperson and Members from of fice in certain circumstances .—(1)) The appropriate Government may, in accordance with the procedure notified, remove from office the Chairperson or other Members, if the Chairperson or such oth er Member, as the case may be, —(a)) has be en adjudged as an insolvent; or(b)) has been convicted of an of fence , involving moral turpitude; or(c)) has become physically or mentally inca pable of acting as aMember; or(d)) has acquired such financial or other interest as is likely to affect prejudicially his",20
211,211,211,SECTIONS,functions ; or(e)) has so abused his position as to render his continuance in office prej udicial to the publicinterest.(2)) The Chairperson or Member shall not be removed from his office on the ground specified under clause ( d)) or clause ( e)) of sub -section ( 1)) exce ptby an order made by the appropriate Government after an inquiry made by aJudge of the High Court in which such Chairperson or Member has been informed of the charges against him and given areasonable opportunity of being heard in respect of those char ges.,20
212,212,212,SECTIONS,"27. Restrictions on Chairperson or Members on employ men tafter cessation of office .—(1)) The Chairperson or aMember, ceasing to hold office as such, shall not —(a)) accept any employment in, or connected with, the management or administration of, any person or organisation which has been associated with any work under this Act, from the date on which he ceases to hold office:Provided that nothing contained in this clause shall apply to any employment under the appropriate Government or alocal authority or in any statutory authority or any",20
213,213,213,SECTIONS,"corporation established by or under any Central, State or provincial Act or aGovernment Company, as defined under clause ( 45) of sectio n2of the Companies Act, 2013 (18 of 2013) , which is not apromoter asper the provisions of this Act;(b)) act, for or on behalf of any person or organisation in connection with any specific proceeding or transaction or negotiation or acase to which the Authority is aparty and with respect to which the Chairperson or such Member had, before cessation of office, acted for or pro vide dadvice to",20
214,214,214,SECTIONS,"theAuthority;(c)) give advice to any person using information which was obtained in his capacity as theChairper son or aMember and being unavailable to or not being able to be made avai lable to thepublic;(d)) enter into acontract of service with, or accept an appointment to aboard of directors of, or accept an offer of employment with, an entity with which he had direct and significant official dealings dur in ghis term of office as such.(2)) The Chairperson and Members shall not communicate or reveal to any person any matter which has been brought under his consideration or known to him while acting as such.",20
215,215,215,SECTIONS,"28. Officers and other employees of Authority .—(1)) The appropriate Government may, in consultation with the Authority appoint such officers and employees as it considers necessary for the efficient discharge of their functions under this Act who would disc harge their functions under the general superintendence of the Chairperson.21(2)) The salary and allowances payable to, and the other terms and conditions of service of, the officers and of the employees of the Authority appointed under sub -section ( 1)) shal lbe such as may beprescribed.",20
216,216,216,SECTIONS,"29. Meetings of Authority .—(1)) The Authority shall meet at such places and times, and shall follow such rules of procedure in regard to the transaction of business at its meetings, (including quorum at suchmeetings), as may be specified by the regul at ions made by the Authority.(2)) If the Chairperson for any reason, is unable to attend ameeting of the Authority, any other Member chosen by the Members present amongst themselves at the meeting , shall preside at the meeting.(3)) All questions which come up before any meeting of the Authority",21
217,217,217,SECTIONS,"shall be decided by amajority of votes by the Members present and voting, and in the event of an equality of votes, the Chairperson or in his absence, the person presiding shall have asec on dor casting vote.(4)) The questions which come up before the Authority shall be dealt with as expeditiously as possible and the Authority shall dispose of the same within aperiod of sixty days from the date of receipt of theapplication:Provided that where any such application could not be disposed of within the said period of sixtydays, the Authority shall record its reasons in writing for not disposing of the application within thatperiod.",21
218,218,218,SECTIONS,"30. Vacancies, etc., not to invali date proceeding of Author ity.—No act or proceeding of the Authority shall be invalid merely by re as on of —(a)) any vacancy in, or any defect in the con stitution of, the Authority; or(b)) any defect in the appointment of aperson acting asaMember of the Authority; or(c)) any irregularity in the procedure of the Authority not affecting the merits of the case.",21
219,219,219,SECTIONS,"31. Filing of complaints with the Authority or the adjudicating officer .—(1)) Any aggrieved person may file acomplaint with the Authority or the adjudicating officer, as the case may be, for any violation or contravention of the provisions of this Act or the rules and regulations made thereunder ,against any promoter , allottee or real estate agent, as the case may be.Explanation .—For the purpose of this sub -section “person ” shall include the association of allotteesor any voluntary consumer association registered under any lawfor the time being in force.(2)) The form, manner and fees for filing complaint under sub -section ( 1)) shall be such as may be1[prescribed ].",21
220,220,220,SECTIONS,"32. Functions of Authority for pro motion of real estate sector .—The Authority shall in order to facilitate the growth and promotion of ahealthy, transparent, efficient and competitive real estate sector make recommendations to the appropriate Government orthe competent auth ority, as the case may be,on,—(a)) protection of interest of the allottees, promoter and real estate agent;(b)) creation of asingle window system for ensuring time bound project approvals and clearances for ti mel ycompletion of the project;(c)) creation of atransparent",21
221,221,221,SECTIONS,"and robust grievance redressal mechanism against acts of omission and commission of competent authorities and their officials;(d)) measures to encourage investment in the real estate sector including measures to incre asefinancial assistance to affordable housing segment;(e)) measures to encourage construction of environmentally sustainable and affordable housing,promoting standardisation and use of appropriate construction materials, fixtures, fit tin gs andconstructi on techniques;",21
222,222,222,SECTIONS,"1.. Subs. by the Real Estate (Regulation and Development) Removal of Difficulties Order, 2016 [S..O.. 3347 (E)) ], for “specified byregulations” (w..e..f.. 28 -10-2016).22(f)) measures to encourage grading of projects on various parameters of development including grading of promoters;(g)) measures to facilitate amicable conciliation of disputes between the promoters and theallottees through dispute settle me ntforums set up by the con sum er or promoter associations;(h)) measures to facilitate digitization of land records and system towards conclusive",21
223,223,223,SECTIONS,proper tytitles with title guarantee;(i)) to render advice to the appropriate Government in matters relating to the de velopment of real estate sector;(j)) any other issue that the Authority may think necessary for the promotion of the real estatesector.,21
224,224,224,SECTIONS,"33. Ad vocacy and awareness measures .—(1)) The appropriate Government may, while formulating apolicy on real estate sector (including review of laws related to real estate sector) or any other matter,make areference to the Authority for its opinion on possible effect of such policy or law on real estate sector and on the receipt of such areference, the Authority shall within aperiod of sixty days of making such reference, give its opinion to the appropriate Government , which may thereafter take further action as it deems fit.(2)) The opinion",22
225,225,225,SECTIONS,"given by the Authority under sub -section ( 1)) shall not be binding upon the appropriate Government in formulating such policy or laws.(3)) The Authority shall take suitable measures for the promotion of advocacy, creating awareness and imparting training about laws relating to real estate sector and policies.",22
226,226,226,SECTIONS,"34. Functions of Authority .—The functions of the Authority shall include —(a)) to register and regulate real estate projects and real estate agen ts registered under this Act;(b)) to publish and maintain awebsite of records, for public viewing, of all real estate projects for which registration has been given, with such details as may be prescribed, including information provided in the application for which registration has been granted;(c)) to maintain adatabase, on its website, for public viewing, and enter the names and photographs of",22
227,227,227,SECTIONS,"promoters as defaulters including the project details, registration for which has been revoked or have been penalised under this Act, with reasons therefor, for access tothe general public;(d)) to maintain adatabase, on its website, for public viewing, and enter the names and photographs of real estate agents who have applied and registered under this Act, with such details as may be prescribed, including those whose registratio nhas been rejected or revoked;(e)) to fix through regulations for each areas under its jurisdiction the standar d",22
228,228,228,SECTIONS,"fees to be levied on the allot tees or the promoter or the real es tate agent, as the case may be;(f)) to ensure compliance of the obligations cast upon the promoters, the allot tees and the real estate agents under this Act and the rules andregulations ma de thereunder;(g)) to ensure compliance of its regulations or orders or directions made in exercis eof its power sunder this Act;(h)) to perform such other functions as may be entrusted to the Authority by the appropriate Government as may be necessary to carry out the provisions of this Act.",22
229,229,229,SECTIONS,"35. Powers of Authority to call for inform ation, conduct investigations .—(1)) Where the Authority considers it expedient to do so, on acomplaint or suo mot u,, relating to this Act or the rules orregulations made thereunder, it may, by order in writing and recording reasons therefor call upon any promoter or allottee or real estate agent, as the case may be, at any time to furnish in writing such information or explanation relating to its affairs asthe Authority may require and appoint one or more persons to make an inquiry in relation to the",22
